customer_id,signup_date,age_group,location,customer_segment
CUST_08202,2024-03-08,26-35,APAC,Enterprise
CUST_08203,2023-02-25,46-55,EU,Startup
CUST_08204,2024-01-27,26-35,US,Enterprise
CUST_08205,2024-03-11,36-45,LATAM,SMB
CUST_08206,2024-06-20,55+,EU,Startup
CUST_08207,2023-01-09,18-25,LATAM,Enterprise
CUST_08208,2023-07-17,36-45,LATAM,SMB
CUST_08209,2023-05-01,46-55,LATAM,Enterprise
CUST_08210,2024-04-07,36-45,LATAM,Startup
CUST_08211,2023-03-21,36-45,LATAM,Enterprise
CUST_08212,2023-03-14,46-55,APAC,SMB
CUST_08213,2023-02-20,18-25,US,SMB
CUST_08214,2023-01-29,18-25,APAC,Enterprise
CUST_08215,2023-05-13,18-25,EU,Startup
CUST_08216,2024-01-24,46-55,EU,SMB
CUST_08217,2023-03-16,26-35,EU,Enterprise
CUST_08218,2024-07-31,46-55,US,Startup
CUST_08219,2023-01-11,55+,EU,Enterprise
CUST_08220,2024-12-04,36-45,US,SMB
CUST_08221,2023-06-12,46-55,LATAM,SMB
CUST_08222,2024-12-17,55+,EU,Enterprise
CUST_08223,2023-01-10,26-35,EU,Startup
CUST_08224,2023-12-16,26-35,APAC,Startup
CUST_08225,2023-07-04,18-25,US,SMB
CUST_08226,2023-05-01,46-55,US,Enterprise
CUST_08227,2023-03-25,26-35,EU,Startup
CUST_08228,2023-01-15,55+,EU,Enterprise
CUST_08229,2023-09-13,18-25,APAC,SMB
CUST_08230,2023-04-17,26-35,LATAM,Startup
CUST_08231,2024-10-15,26-35,APAC,Enterprise
CUST_08232,2024-10-31,36-45,LATAM,Startup
CUST_08233,2024-03-27,46-55,APAC,SMB
CUST_08234,2023-03-26,55+,LATAM,Startup
CUST_08235,2023-11-13,55+,EU,SMB
CUST_08236,2024-01-04,26-35,APAC,Startup
CUST_08237,2023-06-02,46-55,EU,Enterprise
CUST_08238,2023-12-06,26-35,LATAM,SMB
CUST_08239,2023-02-22,46-55,EU,Enterprise
CUST_08240,2024-02-02,36-45,EU,Startup
CUST_08241,2024-04-16,26-35,LATAM,SMB
CUST_08242,2023-05-05,36-45,LATAM,SMB
CUST_08243,2024-04-17,36-45,APAC,SMB
CUST_08244,2023-07-07,18-25,EU,Startup
CUST_08245,2023-04-02,55+,EU,Startup
CUST_08246,2024-01-03,36-45,EU,Startup
CUST_08247,2023-10-23,55+,EU,Enterprise
CUST_08248,2023-04-30,46-55,US,SMB
CUST_08249,2024-07-14,55+,EU,Startup
CUST_08250,2023-07-16,36-45,LATAM,SMB
CUST_08251,2024-03-30,26-35,US,Enterprise
CUST_08252,2024-05-04,26-35,APAC,SMB
CUST_08253,2023-09-23,36-45,EU,Enterprise
CUST_08254,2024-11-09,26-35,EU,Startup
CUST_08255,2024-11-08,36-45,LATAM,SMB
CUST_08256,2023-01-29,36-45,LATAM,SMB
CUST_08257,2024-06-24,46-55,EU,SMB
CUST_08258,2023-08-12,36-45,US,Startup
CUST_08259,2024-05-21,36-45,EU,Startup
CUST_08260,2023-03-28,18-25,EU,Enterprise
CUST_08261,2023-03-29,55+,APAC,Enterprise
CUST_08262,2024-05-27,26-35,EU,Startup
CUST_08263,2023-06-17,55+,LATAM,Enterprise
CUST_08264,2023-02-11,26-35,US,SMB
CUST_08265,2024-12-02,26-35,EU,SMB
CUST_08266,2024-06-21,26-35,LATAM,SMB
CUST_08267,2024-11-03,46-55,LATAM,Enterprise
CUST_08268,2024-07-18,18-25,LATAM,Startup
CUST_08269,2024-01-03,36-45,APAC,Startup
CUST_08270,2024-01-02,18-25,US,Startup
CUST_08271,2023-11-01,55+,US,Enterprise
CUST_08272,2023-03-13,46-55,US,Enterprise
CUST_08273,2023-11-01,26-35,US,Startup
CUST_08274,2023-02-13,26-35,LATAM,Enterprise
CUST_08275,2024-10-07,26-35,US,Enterprise
CUST_08276,2023-02-21,55+,EU,SMB
CUST_08277,2023-05-23,36-45,LATAM,Enterprise
CUST_08278,2024-05-05,55+,LATAM,SMB
CUST_08279,2024-04-18,18-25,EU,Startup
CUST_08280,2023-06-17,26-35,APAC,Startup
CUST_08281,2024-04-13,55+,EU,Enterprise
CUST_08282,2023-07-12,26-35,LATAM,Startup
CUST_08283,2023-07-06,46-55,LATAM,SMB
CUST_08284,2023-05-01,46-55,EU,SMB
CUST_08285,2024-04-04,26-35,US,Startup
CUST_08286,2024-07-29,26-35,EU,SMB
CUST_08287,2024-06-26,55+,EU,Startup
CUST_08288,2023-02-22,55+,EU,Enterprise
CUST_08289,2023-03-10,26-35,US,Startup
CUST_08290,2024-07-26,55+,US,SMB
CUST_08291,2024-07-24,26-35,EU,Startup
CUST_08292,2024-02-28,46-55,EU,SMB
CUST_08293,2024-04-17,36-45,APAC,SMB
CUST_08294,2024-12-30,26-35,US,SMB
CUST_08295,2024-10-04,18-25,EU,SMB
CUST_08296,2024-12-15,46-55,US,SMB
CUST_08297,2024-06-02,46-55,US,SMB
CUST_08298,2023-03-06,18-25,EU,Startup
CUST_08299,2024-02-12,36-45,APAC,SMB
CUST_08300,2023-07-21,55+,US,SMB
CUST_08301,2023-05-13,26-35,APAC,Enterprise
CUST_08302,2024-05-28,18-25,EU,SMB
CUST_08303,2024-01-12,26-35,US,Enterprise
CUST_08304,2024-06-02,36-45,APAC,Enterprise
CUST_08305,2024-02-19,46-55,US,Enterprise
CUST_08306,2023-06-27,36-45,US,SMB
CUST_08307,2023-02-03,18-25,US,Startup
CUST_08308,2024-03-27,55+,EU,Startup
CUST_08309,2023-04-19,46-55,LATAM,SMB
CUST_08310,2024-05-20,55+,APAC,Enterprise
CUST_08311,2023-02-04,18-25,LATAM,Startup
CUST_08312,2024-02-22,46-55,APAC,SMB
CUST_08313,2023-06-12,18-25,EU,SMB
CUST_08314,2023-05-02,55+,APAC,Startup
CUST_08315,2023-06-20,46-55,LATAM,SMB
CUST_08316,2023-03-04,46-55,EU,SMB
CUST_08317,2024-01-22,46-55,US,Enterprise
CUST_08318,2023-12-01,26-35,APAC,Enterprise
CUST_08319,2023-11-13,36-45,US,SMB
CUST_08320,2023-05-28,36-45,LATAM,Startup
CUST_08321,2023-03-20,26-35,EU,Enterprise
CUST_08322,2023-07-27,36-45,US,SMB
CUST_08323,2023-07-28,36-45,EU,Startup
CUST_08324,2024-06-20,46-55,APAC,Enterprise
CUST_08325,2023-08-01,26-35,US,SMB
CUST_08326,2023-03-26,36-45,APAC,SMB
CUST_08327,2024-02-09,55+,EU,Startup
CUST_08328,2023-10-27,55+,APAC,Enterprise
CUST_08329,2023-02-06,36-45,US,SMB
CUST_08330,2024-01-24,55+,LATAM,SMB
CUST_08331,2024-09-24,36-45,APAC,SMB
CUST_08332,2023-04-08,36-45,LATAM,SMB
CUST_08333,2023-05-08,18-25,EU,Startup
CUST_08334,2024-09-26,18-25,LATAM,Startup
CUST_08335,2023-03-05,55+,US,Enterprise
CUST_08336,2024-03-03,36-45,APAC,SMB
CUST_08337,2024-01-07,18-25,LATAM,Enterprise
CUST_08338,2024-03-25,46-55,EU,Enterprise
CUST_08339,2024-05-04,36-45,US,Enterprise
CUST_08340,2023-02-06,46-55,EU,Enterprise
CUST_08341,2024-09-14,55+,APAC,SMB
CUST_08342,2023-05-07,26-35,US,SMB
CUST_08343,2024-03-29,36-45,EU,Startup
CUST_08344,2024-06-15,55+,EU,Enterprise
CUST_08345,2024-04-10,26-35,LATAM,Enterprise
CUST_08346,2024-12-28,26-35,LATAM,Startup
CUST_08347,2024-08-21,46-55,APAC,Enterprise
CUST_08348,2023-03-09,36-45,US,Startup
CUST_08349,2024-09-11,46-55,US,Startup
CUST_08350,2023-02-02,26-35,EU,Enterprise
CUST_08351,2024-06-18,36-45,US,Startup
CUST_08352,2024-06-19,55+,APAC,Startup
CUST_08353,2023-10-04,55+,EU,Enterprise
CUST_08354,2023-03-19,55+,EU,Enterprise
CUST_08355,2024-07-05,36-45,APAC,SMB
CUST_08356,2024-12-25,36-45,US,SMB
CUST_08357,2024-05-28,36-45,LATAM,SMB
CUST_08358,2024-01-17,46-55,US,Startup
CUST_08359,2023-12-11,46-55,US,Startup
CUST_08360,2024-04-12,55+,APAC,SMB
CUST_08361,2024-01-17,26-35,LATAM,Enterprise
CUST_08362,2024-05-30,36-45,US,SMB
CUST_08363,2023-08-22,36-45,LATAM,SMB
CUST_08364,2024-03-20,55+,EU,SMB
CUST_08365,2024-06-21,26-35,LATAM,Enterprise
CUST_08366,2023-06-21,55+,US,Startup
CUST_08367,2023-01-25,26-35,US,Enterprise
CUST_08368,2024-06-23,55+,US,Enterprise
CUST_08369,2024-12-02,55+,APAC,Startup
CUST_08370,2024-06-12,26-35,US,Enterprise
CUST_08371,2023-01-23,18-25,LATAM,Startup
CUST_08372,2024-10-16,55+,EU,SMB
CUST_08373,2024-01-25,36-45,US,Enterprise
CUST_08374,2023-08-28,26-35,LATAM,Enterprise
CUST_08375,2023-07-09,36-45,LATAM,Startup
CUST_08376,2024-04-07,36-45,APAC,Startup
CUST_08377,2023-05-05,26-35,EU,Enterprise
CUST_08378,2023-05-02,18-25,US,SMB
CUST_08379,2024-12-04,18-25,APAC,Enterprise
CUST_08380,2024-07-07,36-45,EU,Startup
CUST_08381,2023-01-20,55+,EU,SMB
CUST_08382,2023-11-29,36-45,EU,SMB
CUST_08383,2024-08-16,26-35,EU,Startup
CUST_08384,2023-02-07,26-35,US,Startup
CUST_08385,2023-05-23,46-55,EU,Enterprise
CUST_08386,2024-04-03,26-35,APAC,Enterprise
CUST_08387,2023-05-15,55+,EU,SMB
CUST_08388,2024-08-15,36-45,APAC,Startup
CUST_08389,2023-01-13,26-35,LATAM,Enterprise
CUST_08390,2024-11-13,55+,US,Enterprise
CUST_08391,2023-12-25,18-25,LATAM,Enterprise
CUST_08392,2023-02-03,26-35,LATAM,Enterprise
CUST_08393,2023-11-14,36-45,APAC,SMB
CUST_08394,2024-07-06,26-35,EU,SMB
CUST_08395,2024-02-18,18-25,EU,Startup
CUST_08396,2024-05-24,36-45,APAC,Startup
CUST_08397,2023-02-22,46-55,LATAM,Startup
CUST_08398,2024-06-27,26-35,APAC,Startup
CUST_08399,2023-09-30,46-55,APAC,Startup
CUST_08400,2024-07-02,18-25,APAC,SMB
CUST_08401,2024-06-02,46-55,US,Enterprise
CUST_08402,2024-04-01,36-45,US,Startup
CUST_08403,2023-06-08,36-45,EU,Startup
CUST_08404,2023-10-26,36-45,LATAM,SMB
CUST_08405,2023-06-19,26-35,LATAM,Startup
CUST_08406,2023-03-27,46-55,EU,Enterprise
CUST_08407,2024-02-25,18-25,US,Startup
CUST_08408,2023-11-30,46-55,EU,SMB
CUST_08409,2023-03-28,26-35,EU,Enterprise
CUST_08410,2023-09-27,36-45,APAC,SMB
CUST_08411,2023-03-08,36-45,LATAM,SMB
CUST_08412,2023-03-18,55+,EU,Enterprise
CUST_08413,2024-10-03,36-45,APAC,Enterprise
CUST_08414,2024-10-23,46-55,EU,Enterprise
CUST_08415,2024-10-24,18-25,EU,Startup
CUST_08416,2024-04-30,18-25,LATAM,Startup
CUST_08417,2023-06-02,36-45,APAC,Enterprise
CUST_08418,2024-02-11,18-25,LATAM,Enterprise
CUST_08419,2023-07-19,36-45,US,SMB
CUST_08420,2024-12-16,55+,EU,SMB
CUST_08421,2023-11-11,36-45,APAC,SMB
CUST_08422,2024-04-14,55+,EU,Startup
CUST_08423,2023-12-31,26-35,US,Enterprise
CUST_08424,2024-03-26,18-25,LATAM,Startup
CUST_08425,2024-04-14,55+,LATAM,Startup
CUST_08426,2024-01-30,55+,APAC,Enterprise
CUST_08427,2023-03-22,55+,APAC,Enterprise
CUST_08428,2023-04-18,18-25,LATAM,Startup
CUST_08429,2024-09-23,55+,APAC,Startup
CUST_08430,2024-11-02,18-25,US,SMB
CUST_08431,2024-05-22,26-35,LATAM,SMB
CUST_08432,2023-07-01,18-25,EU,Startup
CUST_08433,2023-05-15,18-25,LATAM,Startup
CUST_08434,2023-03-16,36-45,US,SMB
CUST_08435,2023-12-24,26-35,US,Enterprise
CUST_08436,2023-03-10,36-45,EU,Enterprise
CUST_08437,2023-11-14,36-45,LATAM,Startup
CUST_08438,2023-10-21,18-25,US,Startup
CUST_08439,2024-10-27,36-45,LATAM,SMB
CUST_08440,2024-09-04,18-25,US,Enterprise
CUST_08441,2024-09-04,26-35,US,SMB
CUST_08442,2024-08-07,55+,APAC,SMB
CUST_08443,2024-10-08,36-45,US,Enterprise
CUST_08444,2024-04-14,46-55,LATAM,SMB
CUST_08445,2024-04-01,55+,EU,Enterprise
CUST_08446,2023-02-13,55+,LATAM,SMB
CUST_08447,2023-12-07,26-35,US,Startup
CUST_08448,2023-08-21,26-35,EU,Startup
CUST_08449,2024-02-02,55+,US,SMB
CUST_08450,2024-08-23,26-35,US,Startup
CUST_08451,2024-08-12,18-25,LATAM,Startup
CUST_08452,2023-09-17,46-55,APAC,Enterprise
CUST_08453,2024-04-10,36-45,US,Startup
CUST_08454,2023-06-10,36-45,EU,Startup
CUST_08455,2024-02-06,26-35,APAC,SMB
CUST_08456,2024-11-25,36-45,LATAM,Enterprise
CUST_08457,2024-06-30,46-55,APAC,SMB
CUST_08458,2024-03-28,55+,APAC,Enterprise
CUST_08459,2024-09-15,26-35,APAC,SMB
CUST_08460,2024-06-05,46-55,EU,Enterprise
CUST_08461,2024-02-20,18-25,EU,SMB
CUST_08462,2024-12-15,46-55,US,SMB
CUST_08463,2024-08-06,18-25,LATAM,Startup
CUST_08464,2024-05-21,36-45,EU,SMB
CUST_08465,2024-06-07,36-45,EU,SMB
CUST_08466,2023-05-04,18-25,EU,Enterprise
CUST_08467,2024-02-04,55+,LATAM,SMB
CUST_08468,2023-07-21,26-35,EU,SMB
CUST_08469,2023-05-05,36-45,APAC,Enterprise
CUST_08470,2024-03-28,26-35,LATAM,Enterprise
CUST_08471,2024-08-29,55+,EU,Startup
CUST_08472,2024-07-23,18-25,APAC,Enterprise
CUST_08473,2024-09-14,46-55,LATAM,Startup
CUST_08474,2024-03-16,18-25,APAC,SMB
CUST_08475,2023-01-14,55+,US,Enterprise
CUST_08476,2023-11-05,55+,EU,Enterprise
CUST_08477,2023-07-16,46-55,APAC,Enterprise
CUST_08478,2024-09-28,26-35,LATAM,Startup
CUST_08479,2023-02-08,26-35,US,Enterprise
CUST_08480,2023-05-10,18-25,EU,Startup
CUST_08481,2024-02-02,18-25,LATAM,SMB
CUST_08482,2023-08-03,55+,EU,Enterprise
CUST_08483,2023-08-31,55+,EU,Enterprise
CUST_08484,2024-08-24,55+,US,SMB
CUST_08485,2023-03-14,46-55,US,Startup
CUST_08486,2023-05-22,36-45,LATAM,Startup
CUST_08487,2024-09-16,36-45,LATAM,Startup
CUST_08488,2024-05-21,36-45,LATAM,SMB
CUST_08489,2023-07-23,55+,APAC,SMB
CUST_08490,2023-03-02,55+,APAC,Enterprise
CUST_08491,2023-01-09,46-55,APAC,Startup
CUST_08492,2024-11-03,26-35,APAC,Startup
CUST_08493,2024-09-30,46-55,EU,Enterprise
CUST_08494,2023-03-05,36-45,LATAM,Enterprise
CUST_08495,2024-07-22,46-55,APAC,Enterprise
CUST_08496,2023-12-15,55+,LATAM,SMB
CUST_08497,2024-07-16,36-45,US,Startup
CUST_08498,2024-12-08,18-25,LATAM,SMB
CUST_08499,2024-10-01,55+,APAC,SMB
CUST_08500,2024-10-26,55+,APAC,Enterprise
CUST_08501,2024-06-27,55+,US,SMB
CUST_08502,2023-12-27,36-45,APAC,SMB
CUST_08503,2024-01-09,36-45,APAC,Enterprise
CUST_08504,2024-06-16,26-35,US,SMB
CUST_08505,2024-12-18,18-25,LATAM,Enterprise
CUST_08506,2024-05-28,55+,US,Enterprise
CUST_08507,2024-09-25,26-35,APAC,SMB
CUST_08508,2023-06-22,18-25,LATAM,Startup
CUST_08509,2023-10-09,26-35,EU,SMB
CUST_08510,2024-09-18,55+,APAC,Startup
CUST_08511,2024-04-08,18-25,US,Startup
CUST_08512,2024-08-27,18-25,LATAM,Startup
CUST_08513,2023-04-16,36-45,APAC,SMB
CUST_08514,2023-04-28,18-25,LATAM,Startup
CUST_08515,2023-06-20,36-45,APAC,SMB
CUST_08516,2024-01-03,36-45,US,Enterprise
CUST_08517,2024-11-08,36-45,LATAM,SMB
CUST_08518,2024-10-30,46-55,LATAM,SMB
CUST_08519,2023-01-18,18-25,EU,Enterprise
CUST_08520,2024-01-03,18-25,EU,Startup
CUST_08521,2023-06-21,26-35,EU,SMB
CUST_08522,2023-06-25,55+,LATAM,Startup
CUST_08523,2024-11-23,18-25,US,Enterprise
CUST_08524,2023-11-08,26-35,US,SMB
CUST_08525,2023-10-28,46-55,APAC,Enterprise
CUST_08526,2024-03-03,18-25,US,SMB
CUST_08527,2024-06-05,36-45,LATAM,Enterprise
CUST_08528,2023-02-13,55+,APAC,Enterprise
CUST_08529,2023-06-26,36-45,EU,Enterprise
CUST_08530,2023-06-29,36-45,APAC,Startup
CUST_08531,2024-09-16,26-35,US,Enterprise
CUST_08532,2024-09-14,55+,LATAM,Enterprise
CUST_08533,2024-09-29,18-25,APAC,SMB
CUST_08534,2023-04-20,26-35,LATAM,SMB
CUST_08535,2024-05-26,46-55,LATAM,Startup
CUST_08536,2023-08-05,55+,EU,Enterprise
CUST_08537,2024-07-29,18-25,APAC,SMB
CUST_08538,2023-08-21,36-45,US,SMB
CUST_08539,2024-11-23,55+,EU,SMB
CUST_08540,2024-01-08,36-45,US,Startup
CUST_08541,2023-03-06,55+,APAC,Startup
CUST_08542,2024-04-08,26-35,US,Startup
CUST_08543,2024-04-02,18-25,LATAM,Enterprise
CUST_08544,2023-01-06,36-45,APAC,Enterprise
CUST_08545,2024-06-09,26-35,EU,SMB
CUST_08546,2024-07-06,26-35,US,SMB
CUST_08547,2024-12-21,55+,APAC,Enterprise
CUST_08548,2024-01-08,18-25,EU,Startup
CUST_08549,2024-04-20,18-25,LATAM,SMB
CUST_08550,2023-02-24,55+,US,SMB
CUST_08551,2024-02-23,46-55,EU,SMB
CUST_08552,2024-05-26,18-25,APAC,Startup
CUST_08553,2024-05-29,18-25,LATAM,Enterprise
CUST_08554,2023-05-16,18-25,US,Enterprise
CUST_08555,2024-08-10,18-25,APAC,Enterprise
CUST_08556,2024-12-18,26-35,US,Enterprise
CUST_08557,2023-08-26,36-45,EU,Enterprise
CUST_08558,2023-09-20,55+,US,Startup
CUST_08559,2023-02-21,55+,APAC,Enterprise
CUST_08560,2024-07-25,36-45,APAC,Enterprise
CUST_08561,2024-09-22,26-35,EU,Startup
CUST_08562,2023-10-11,26-35,LATAM,SMB
CUST_08563,2023-05-18,18-25,US,SMB
CUST_08564,2024-07-17,26-35,EU,SMB
CUST_08565,2023-01-16,46-55,US,SMB
CUST_08566,2023-12-11,26-35,EU,Enterprise
CUST_08567,2024-01-08,26-35,LATAM,Startup
CUST_08568,2024-09-20,46-55,EU,SMB
CUST_08569,2023-02-19,46-55,EU,Startup
CUST_08570,2023-08-27,36-45,APAC,Startup
CUST_08571,2024-06-08,26-35,LATAM,Enterprise
CUST_08572,2024-07-16,26-35,APAC,Startup
CUST_08573,2023-06-01,26-35,US,SMB
CUST_08574,2024-07-13,36-45,APAC,Enterprise
CUST_08575,2023-06-19,36-45,APAC,Enterprise
CUST_08576,2024-01-08,18-25,US,Startup
CUST_08577,2024-02-04,46-55,APAC,Enterprise
CUST_08578,2023-10-18,55+,APAC,SMB
CUST_08579,2024-12-04,46-55,EU,SMB
CUST_08580,2023-08-21,46-55,EU,Enterprise
CUST_08581,2023-11-16,26-35,US,SMB
CUST_08582,2024-01-15,55+,APAC,Startup
CUST_08583,2024-01-15,55+,APAC,Enterprise
CUST_08584,2023-10-10,18-25,APAC,Enterprise
CUST_08585,2024-07-31,46-55,EU,Startup
CUST_08586,2023-12-12,26-35,APAC,Enterprise
CUST_08587,2024-02-09,55+,APAC,Startup
CUST_08588,2023-08-29,55+,APAC,SMB
CUST_08589,2024-06-17,18-25,US,Startup
CUST_08590,2024-08-12,36-45,US,SMB
CUST_08591,2024-08-09,36-45,US,Enterprise
CUST_08592,2023-09-25,18-25,LATAM,Enterprise
CUST_08593,2023-04-23,26-35,APAC,Enterprise
CUST_08594,2023-01-18,55+,LATAM,SMB
CUST_08595,2023-10-22,26-35,APAC,Enterprise
CUST_08596,2024-03-31,46-55,APAC,Enterprise
CUST_08597,2024-07-18,26-35,EU,Startup
CUST_08598,2024-06-09,26-35,US,Startup
CUST_08599,2024-02-13,46-55,LATAM,SMB
CUST_08600,2024-01-24,18-25,LATAM,Enterprise
CUST_08601,2023-02-25,55+,LATAM,SMB
CUST_08602,2024-10-04,36-45,APAC,SMB
CUST_08603,2023-03-22,46-55,EU,Enterprise
CUST_08604,2024-01-07,18-25,APAC,Enterprise
CUST_08605,2024-12-16,18-25,LATAM,Enterprise
CUST_08606,2024-06-25,55+,APAC,SMB
CUST_08607,2023-05-23,36-45,EU,Startup
CUST_08608,2024-01-22,18-25,US,SMB
CUST_08609,2023-03-30,55+,APAC,SMB
CUST_08610,2023-04-26,36-45,LATAM,Startup
CUST_08611,2023-05-14,55+,LATAM,Enterprise
CUST_08612,2023-05-10,55+,EU,Enterprise
CUST_08613,2024-01-14,55+,US,SMB
CUST_08614,2024-06-23,55+,LATAM,Enterprise
CUST_08615,2023-07-26,26-35,LATAM,SMB
CUST_08616,2023-12-12,46-55,APAC,Enterprise
CUST_08617,2024-06-24,18-25,EU,Enterprise
CUST_08618,2024-08-20,46-55,EU,SMB
CUST_08619,2024-07-27,46-55,LATAM,SMB
CUST_08620,2024-07-22,18-25,US,SMB
CUST_08621,2024-06-22,55+,LATAM,Startup
CUST_08622,2023-01-09,46-55,APAC,SMB
CUST_08623,2024-03-05,36-45,APAC,Startup
CUST_08624,2023-04-15,55+,US,Enterprise
CUST_08625,2023-01-29,55+,US,Startup
CUST_08626,2024-03-21,36-45,APAC,Startup
CUST_08627,2024-03-11,46-55,APAC,Enterprise
CUST_08628,2024-10-23,18-25,EU,Startup
CUST_08629,2024-10-06,55+,LATAM,SMB
CUST_08630,2024-11-12,46-55,LATAM,SMB
CUST_08631,2023-07-24,46-55,US,Startup
CUST_08632,2023-11-01,36-45,US,SMB
CUST_08633,2024-08-11,36-45,US,SMB
CUST_08634,2024-03-09,18-25,LATAM,Startup
CUST_08635,2024-09-24,46-55,US,SMB
CUST_08636,2023-01-09,55+,APAC,Enterprise
CUST_08637,2024-05-11,36-45,LATAM,Startup
CUST_08638,2024-11-28,36-45,APAC,Startup
CUST_08639,2023-04-23,46-55,US,SMB
CUST_08640,2023-02-28,18-25,US,Startup
CUST_08641,2024-06-11,55+,EU,SMB
CUST_08642,2024-07-17,26-35,APAC,Enterprise
CUST_08643,2023-04-10,26-35,APAC,Startup
CUST_08644,2023-01-24,36-45,APAC,Startup
CUST_08645,2024-12-02,18-25,EU,Enterprise
CUST_08646,2023-06-06,36-45,US,SMB
CUST_08647,2023-12-28,18-25,LATAM,SMB
CUST_08648,2023-11-11,55+,EU,Startup
CUST_08649,2023-02-09,18-25,US,Enterprise
CUST_08650,2024-07-03,55+,EU,Enterprise
CUST_08651,2024-04-14,55+,APAC,Startup
CUST_08652,2023-01-29,46-55,US,Enterprise
CUST_08653,2023-08-28,18-25,APAC,SMB
CUST_08654,2024-12-22,18-25,EU,Enterprise
CUST_08655,2024-04-25,55+,US,Enterprise
CUST_08656,2023-09-19,26-35,APAC,SMB
CUST_08657,2024-04-12,26-35,EU,Enterprise
CUST_08658,2024-05-27,36-45,EU,Startup
CUST_08659,2024-09-13,36-45,EU,Enterprise
CUST_08660,2023-02-04,36-45,US,Startup
CUST_08661,2024-01-20,26-35,US,Enterprise
CUST_08662,2023-04-12,55+,LATAM,Enterprise
CUST_08663,2024-12-13,18-25,APAC,Startup
CUST_08664,2023-09-18,55+,LATAM,Startup
CUST_08665,2024-08-12,36-45,APAC,Startup
CUST_08666,2024-11-15,46-55,LATAM,Enterprise
CUST_08667,2024-04-20,36-45,EU,SMB
CUST_08668,2024-11-30,46-55,APAC,SMB
CUST_08669,2023-09-09,46-55,US,SMB
CUST_08670,2024-07-07,18-25,APAC,SMB
CUST_08671,2024-10-26,36-45,LATAM,Enterprise
CUST_08672,2024-05-12,46-55,US,SMB
CUST_08673,2023-12-15,46-55,EU,SMB
CUST_08674,2024-08-21,36-45,EU,SMB
CUST_08675,2024-10-19,46-55,EU,SMB
CUST_08676,2023-03-05,26-35,APAC,Startup
CUST_08677,2024-03-19,55+,US,Enterprise
CUST_08678,2024-01-13,18-25,EU,Enterprise
CUST_08679,2023-08-18,18-25,APAC,Startup
CUST_08680,2024-09-08,55+,EU,SMB
CUST_08681,2023-09-19,26-35,EU,Startup
CUST_08682,2024-11-29,55+,US,SMB
CUST_08683,2024-07-31,18-25,LATAM,Startup
CUST_08684,2023-10-31,26-35,APAC,SMB
CUST_08685,2023-12-19,36-45,EU,Startup
CUST_08686,2023-02-15,36-45,EU,SMB
CUST_08687,2023-02-12,18-25,EU,Startup
CUST_08688,2023-08-30,18-25,LATAM,SMB
CUST_08689,2024-11-26,46-55,APAC,Enterprise
CUST_08690,2023-12-30,55+,LATAM,Enterprise
CUST_08691,2023-05-05,46-55,LATAM,Startup
CUST_08692,2024-04-08,36-45,US,SMB
CUST_08693,2023-07-27,26-35,APAC,SMB
CUST_08694,2023-10-01,55+,EU,SMB
CUST_08695,2024-04-24,36-45,LATAM,Startup
CUST_08696,2024-10-07,55+,US,Startup
CUST_08697,2023-11-12,36-45,EU,Startup
CUST_08698,2024-02-16,36-45,LATAM,Startup
CUST_08699,2024-12-27,46-55,APAC,Enterprise
CUST_08700,2024-06-27,36-45,US,Enterprise
CUST_08701,2023-12-09,26-35,LATAM,SMB
CUST_08702,2024-02-06,46-55,LATAM,SMB
CUST_08703,2024-08-17,18-25,APAC,Startup
CUST_08704,2024-03-10,46-55,LATAM,SMB
CUST_08705,2024-09-06,46-55,LATAM,SMB
CUST_08706,2024-03-16,26-35,LATAM,SMB
CUST_08707,2024-07-15,36-45,EU,Startup
CUST_08708,2023-12-03,18-25,US,SMB
CUST_08709,2023-10-08,26-35,APAC,SMB
CUST_08710,2024-12-03,36-45,APAC,SMB
CUST_08711,2023-09-11,18-25,EU,Startup
CUST_08712,2024-12-24,26-35,LATAM,SMB
CUST_08713,2023-03-17,46-55,LATAM,SMB
CUST_08714,2024-04-16,26-35,US,Startup
CUST_08715,2024-01-12,26-35,US,Startup
CUST_08716,2024-10-04,26-35,US,Startup
CUST_08717,2023-07-19,46-55,EU,Startup
CUST_08718,2024-09-28,46-55,US,Startup
CUST_08719,2023-02-25,36-45,APAC,Startup
CUST_08720,2023-10-03,18-25,EU,SMB
CUST_08721,2024-11-15,55+,LATAM,Startup
CUST_08722,2023-03-29,26-35,US,SMB
CUST_08723,2023-05-08,36-45,US,SMB
CUST_08724,2023-03-12,26-35,US,Enterprise
CUST_08725,2023-09-26,36-45,APAC,Enterprise
CUST_08726,2024-04-10,18-25,US,SMB
CUST_08727,2023-09-24,26-35,US,SMB
CUST_08728,2024-10-17,18-25,US,SMB
CUST_08729,2023-08-19,46-55,LATAM,Startup
CUST_08730,2024-03-09,46-55,EU,Startup
CUST_08731,2023-12-08,18-25,LATAM,Startup
CUST_08732,2023-07-20,55+,APAC,SMB
CUST_08733,2024-09-29,46-55,US,Startup
CUST_08734,2023-06-21,36-45,US,SMB
CUST_08735,2023-06-08,55+,APAC,Startup
CUST_08736,2023-06-08,46-55,APAC,Startup
CUST_08737,2024-01-15,55+,EU,SMB
CUST_08738,2023-12-06,46-55,LATAM,Startup
CUST_08739,2024-03-30,46-55,EU,Startup
CUST_08740,2024-01-27,46-55,US,Enterprise
