customer_id,customer_segment,age_group,location,purchase_frequency,total_spent,avg_order_value,first_purchase,last_purchase,clv_segment
CUST_08640,SMB,18-25,EU,0,0.0,0.0,,,No Purchase
CUST_08641,SMB,18-25,LATAM,1,420.0,420.0,2023-08-17,2023-08-17,High Value
CUST_08642,SMB,46-55,US,2,137.07,68.535,2024-05-22,2024-07-16,Medium Value
CUST_08643,SMB,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_08644,SMB,46-55,LATAM,1,497.63,497.63,2025-01-17,2025-01-17,High Value
CUST_08645,Enterprise,26-35,US,1,360.55,360.55,2024-04-19,2024-04-19,High Value
CUST_08646,Startup,46-55,LATAM,0,0.0,0.0,,,No Purchase
CUST_08647,Startup,26-35,LATAM,3,584.98,194.99333333333334,2023-04-21,2023-10-31,High Value
CUST_08648,Startup,55+,APAC,1,154.3,154.3,2024-11-06,2024-11-06,Medium Value
CUST_08649,Startup,18-25,US,0,0.0,0.0,,,No Purchase
CUST_08650,SMB,36-45,EU,2,455.07,227.535,2024-04-06,2024-08-01,High Value
CUST_08651,Startup,26-35,US,0,0.0,0.0,,,No Purchase
CUST_08652,SMB,46-55,LATAM,2,331.71000000000004,165.85500000000002,2023-04-28,2023-08-16,High Value
CUST_08653,Startup,55+,LATAM,0,0.0,0.0,,,No Purchase
CUST_08654,SMB,55+,EU,0,0.0,0.0,,,No Purchase
CUST_08655,Enterprise,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_08656,Enterprise,46-55,APAC,1,109.44,109.44,2024-01-12,2024-01-12,Medium Value
CUST_08657,Enterprise,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_08658,Enterprise,55+,LATAM,1,243.71,243.71,2024-05-04,2024-05-04,Medium Value
CUST_08659,SMB,55+,LATAM,1,154.31,154.31,2023-09-11,2023-09-11,Medium Value
CUST_08660,Startup,36-45,APAC,1,407.7,407.7,2024-02-22,2024-02-22,High Value
CUST_08661,Enterprise,46-55,LATAM,1,279.25,279.25,2024-01-07,2024-01-07,Medium Value
CUST_08662,SMB,18-25,US,1,392.6,392.6,2023-10-16,2023-10-16,High Value
CUST_08663,SMB,26-35,US,1,288.02,288.02,2023-04-30,2023-04-30,Medium Value
CUST_08664,SMB,55+,APAC,1,441.01,441.01,2023-02-24,2023-02-24,High Value
CUST_08665,SMB,36-45,APAC,1,405.51,405.51,2024-05-19,2024-05-19,High Value
CUST_08666,Enterprise,18-25,EU,0,0.0,0.0,,,No Purchase
CUST_08667,Enterprise,46-55,APAC,0,0.0,0.0,,,No Purchase
CUST_08668,Startup,46-55,US,1,155.56,155.56,2023-08-02,2023-08-02,Medium Value
CUST_08669,SMB,55+,EU,2,276.64,138.32,2023-07-13,2023-09-06,Medium Value
CUST_08670,Startup,46-55,APAC,6,879.7099999999999,146.6183333333333,2023-11-22,2024-07-18,High Value
CUST_08671,Startup,46-55,EU,1,177.91,177.91,2023-10-03,2023-10-03,Medium Value
CUST_08672,Startup,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_08673,Startup,26-35,APAC,1,399.55,399.55,2023-08-15,2023-08-15,High Value
CUST_08674,SMB,36-45,EU,4,620.25,155.0625,2023-10-10,2024-05-11,High Value
CUST_08675,Enterprise,46-55,US,1,348.19,348.19,2024-02-04,2024-02-04,High Value
CUST_08676,SMB,46-55,LATAM,0,0.0,0.0,,,No Purchase
CUST_08677,Startup,46-55,US,0,0.0,0.0,,,No Purchase
CUST_08678,Enterprise,26-35,EU,2,710.02,355.01,2024-01-14,2024-05-12,High Value
CUST_08679,SMB,26-35,US,0,0.0,0.0,,,No Purchase
CUST_08680,Enterprise,46-55,LATAM,1,253.98,253.98,2024-12-17,2024-12-17,Medium Value
CUST_08681,SMB,18-25,LATAM,1,161.91,161.91,2024-11-20,2024-11-20,Medium Value
CUST_08682,SMB,26-35,EU,1,198.65,198.65,2023-04-08,2023-04-08,Medium Value
CUST_08683,Startup,46-55,APAC,0,0.0,0.0,,,No Purchase
CUST_08684,Enterprise,46-55,US,1,407.96,407.96,2023-10-26,2023-10-26,High Value
CUST_08685,Startup,36-45,EU,2,393.94,196.97,2024-08-30,2024-10-01,High Value
CUST_08686,Startup,55+,EU,0,0.0,0.0,,,No Purchase
CUST_08687,SMB,18-25,US,2,346.3,173.15,2024-09-09,2024-12-18,High Value
CUST_08688,Startup,36-45,LATAM,1,116.97,116.97,2023-01-10,2023-01-10,Medium Value
CUST_08689,Startup,18-25,US,1,469.09,469.09,2024-12-08,2024-12-08,High Value
CUST_08690,Startup,26-35,APAC,2,692.3499999999999,346.17499999999995,2023-08-31,2023-12-12,High Value
CUST_08691,Startup,46-55,US,0,0.0,0.0,,,No Purchase
CUST_08692,SMB,36-45,EU,3,386.34000000000003,128.78,2023-10-06,2024-03-20,High Value
CUST_08693,Enterprise,46-55,EU,1,287.99,287.99,2023-05-29,2023-05-29,Medium Value
CUST_08694,Enterprise,26-35,APAC,1,53.01,53.01,2023-09-20,2023-09-20,Low Value
CUST_08695,SMB,26-35,US,0,0.0,0.0,,,No Purchase
CUST_08696,Startup,36-45,US,2,645.0799999999999,322.53999999999996,2023-11-08,2023-12-21,High Value
CUST_08697,SMB,26-35,APAC,2,653.19,326.595,2023-11-19,2024-01-27,High Value
CUST_08698,Startup,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_08699,SMB,46-55,APAC,1,374.7,374.7,2025-01-10,2025-01-10,High Value
CUST_08700,Enterprise,18-25,US,4,847.51,211.8775,2023-10-16,2024-07-29,High Value
CUST_08701,Startup,55+,US,2,535.3100000000001,267.65500000000003,2024-04-21,2024-08-01,High Value
CUST_08702,Startup,18-25,US,2,234.67000000000002,117.33500000000001,2024-08-12,2024-10-12,Medium Value
CUST_08703,Enterprise,26-35,EU,0,0.0,0.0,,,No Purchase
CUST_08704,Enterprise,55+,EU,2,366.28999999999996,183.14499999999998,2023-01-24,2023-04-26,High Value
CUST_08705,Enterprise,55+,EU,3,775.73,258.57666666666665,2024-04-13,2024-09-24,High Value
CUST_08706,SMB,18-25,APAC,2,518.61,259.305,2024-08-30,2024-12-06,High Value
CUST_08707,Startup,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_08708,Enterprise,26-35,US,3,508.28,169.42666666666665,2024-07-17,2024-11-14,High Value
CUST_08709,SMB,18-25,US,3,397.33,132.44333333333333,2023-05-27,2023-11-05,High Value
CUST_08710,Enterprise,18-25,US,1,474.84,474.84,2024-08-26,2024-08-26,High Value
CUST_08711,Startup,18-25,US,0,0.0,0.0,,,No Purchase
CUST_08712,Enterprise,55+,US,2,600.22,300.11,2024-07-31,2024-09-08,High Value
CUST_08713,Startup,46-55,EU,1,131.69,131.69,2023-03-05,2023-03-05,Medium Value
CUST_08714,SMB,55+,LATAM,4,1118.71,279.6775,2023-07-23,2024-04-18,High Value
CUST_08715,SMB,36-45,EU,1,161.45,161.45,2024-08-23,2024-08-23,Medium Value
CUST_08716,Enterprise,55+,APAC,1,120.59,120.59,2024-08-13,2024-08-13,Medium Value
CUST_08717,Enterprise,26-35,EU,0,0.0,0.0,,,No Purchase
CUST_08718,Startup,26-35,LATAM,1,483.19,483.19,2024-06-17,2024-06-17,High Value
CUST_08719,Startup,36-45,LATAM,1,213.94,213.94,2023-09-22,2023-09-22,Medium Value
CUST_08720,SMB,18-25,EU,0,0.0,0.0,,,No Purchase
CUST_08721,SMB,36-45,APAC,1,177.96,177.96,2024-10-27,2024-10-27,Medium Value
CUST_08722,Startup,55+,APAC,1,181.69,181.69,2024-05-22,2024-05-22,Medium Value
CUST_08723,SMB,55+,US,1,327.48,327.48,2023-07-05,2023-07-05,High Value
CUST_08724,Enterprise,18-25,APAC,1,338.17,338.17,2023-07-27,2023-07-27,High Value
CUST_08725,SMB,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_08726,Startup,18-25,EU,1,53.05,53.05,2024-09-09,2024-09-09,Low Value
CUST_08727,Enterprise,46-55,LATAM,0,0.0,0.0,,,No Purchase
CUST_08728,SMB,55+,LATAM,0,0.0,0.0,,,No Purchase
CUST_08729,SMB,26-35,LATAM,1,142.64,142.64,2023-08-26,2023-08-26,Medium Value
CUST_08730,Enterprise,26-35,APAC,0,0.0,0.0,,,No Purchase
CUST_08731,SMB,36-45,APAC,1,145.47,145.47,2023-03-16,2023-03-16,Medium Value
CUST_08732,SMB,55+,US,3,581.55,193.85,2024-04-25,2024-10-09,High Value
CUST_08733,SMB,55+,US,0,0.0,0.0,,,No Purchase
CUST_08734,Enterprise,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_08735,Startup,55+,APAC,0,0.0,0.0,,,No Purchase
CUST_08736,Startup,55+,LATAM,2,721.61,360.805,2024-07-18,2024-09-25,High Value
CUST_08737,Startup,18-25,US,0,0.0,0.0,,,No Purchase
CUST_08738,Startup,26-35,EU,1,200.23,200.23,2023-09-20,2023-09-20,Medium Value
CUST_08739,Startup,55+,LATAM,0,0.0,0.0,,,No Purchase
CUST_08740,Enterprise,55+,LATAM,0,0.0,0.0,,,No Purchase
CUST_08741,Enterprise,55+,EU,0,0.0,0.0,,,No Purchase
CUST_08742,Enterprise,26-35,EU,1,371.84,371.84,2024-05-27,2024-05-27,High Value
CUST_08743,SMB,36-45,LATAM,2,461.42999999999995,230.71499999999997,2023-12-11,2024-01-14,High Value
CUST_08744,SMB,26-35,EU,0,0.0,0.0,,,No Purchase
CUST_08745,Startup,36-45,US,0,0.0,0.0,,,No Purchase
CUST_08746,Enterprise,36-45,US,0,0.0,0.0,,,No Purchase
CUST_08747,SMB,36-45,APAC,1,248.79,248.79,2023-12-15,2023-12-15,Medium Value
CUST_08748,SMB,55+,LATAM,0,0.0,0.0,,,No Purchase
CUST_08749,Startup,26-35,LATAM,1,133.01,133.01,2023-09-19,2023-09-19,Medium Value
CUST_08750,Enterprise,55+,EU,1,358.8,358.8,2024-04-17,2024-04-17,High Value
CUST_08751,Enterprise,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_08752,Enterprise,55+,LATAM,0,0.0,0.0,,,No Purchase
CUST_08753,SMB,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_08754,SMB,46-55,US,1,108.88,108.88,2024-12-17,2024-12-17,Medium Value
CUST_08755,SMB,26-35,LATAM,1,111.65,111.65,2024-10-26,2024-10-26,Medium Value
CUST_08756,SMB,26-35,EU,2,364.23,182.115,2023-09-03,2023-10-05,High Value
CUST_08757,Enterprise,18-25,EU,2,475.97999999999996,237.98999999999998,2023-08-21,2023-12-15,High Value
CUST_08758,Startup,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_08759,Startup,18-25,US,2,446.70000000000005,223.35000000000002,2023-09-17,2023-11-25,High Value
CUST_08760,Startup,26-35,LATAM,2,505.4,252.7,2023-10-13,2023-11-27,High Value
CUST_08761,SMB,26-35,US,0,0.0,0.0,,,No Purchase
CUST_08762,SMB,55+,EU,1,223.93,223.93,2024-12-08,2024-12-08,Medium Value
CUST_08763,Enterprise,36-45,APAC,4,847.1800000000001,211.79500000000002,2023-04-02,2023-12-17,High Value
CUST_08764,SMB,26-35,EU,2,296.77,148.385,2024-09-29,2024-12-21,Medium Value
CUST_08765,SMB,26-35,APAC,1,396.13,396.13,2023-10-20,2023-10-20,High Value
CUST_08766,Enterprise,46-55,US,1,143.04,143.04,2024-01-27,2024-01-27,Medium Value
CUST_08767,Startup,55+,US,0,0.0,0.0,,,No Purchase
CUST_08768,Enterprise,26-35,LATAM,2,156.31,78.155,2023-12-15,2024-01-20,Medium Value
CUST_08769,Enterprise,36-45,LATAM,2,313.86,156.93,2024-07-27,2024-10-18,High Value
CUST_08770,Startup,55+,APAC,6,1023.6800000000002,170.61333333333337,2023-10-09,2024-08-24,High Value
CUST_08771,Enterprise,55+,APAC,5,1107.41,221.48200000000003,2023-08-30,2024-07-21,High Value
CUST_08772,Startup,55+,US,1,336.15,336.15,2024-12-23,2024-12-23,High Value
CUST_08773,Enterprise,55+,EU,0,0.0,0.0,,,No Purchase
CUST_08774,Enterprise,26-35,US,1,106.04,106.04,2024-07-01,2024-07-01,Medium Value
CUST_08775,Startup,18-25,EU,0,0.0,0.0,,,No Purchase
CUST_08776,Startup,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_08777,Enterprise,26-35,LATAM,2,260.1,130.05,2024-10-16,2024-12-21,Medium Value
CUST_08778,Enterprise,55+,US,0,0.0,0.0,,,No Purchase
CUST_08779,Startup,18-25,US,1,198.92,198.92,2024-06-15,2024-06-15,Medium Value
CUST_08780,Enterprise,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_08781,Startup,26-35,APAC,1,253.91,253.91,2023-07-12,2023-07-12,Medium Value
CUST_08782,Startup,26-35,APAC,2,511.47,255.735,2024-01-12,2024-04-11,High Value
CUST_08783,Enterprise,55+,APAC,1,433.19,433.19,2023-12-11,2023-12-11,High Value
CUST_08784,Startup,46-55,EU,3,718.78,239.59333333333333,2023-01-09,2023-04-10,High Value
CUST_08785,Enterprise,36-45,EU,0,0.0,0.0,,,No Purchase
CUST_08786,Startup,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_08787,Enterprise,36-45,EU,0,0.0,0.0,,,No Purchase
CUST_08788,Enterprise,55+,EU,3,924.25,308.0833333333333,2024-05-19,2024-12-13,High Value
CUST_08789,Startup,18-25,US,0,0.0,0.0,,,No Purchase
CUST_08790,Enterprise,46-55,LATAM,0,0.0,0.0,,,No Purchase
CUST_08791,SMB,18-25,LATAM,1,202.52,202.52,2024-12-06,2024-12-06,Medium Value
CUST_08792,Enterprise,26-35,US,0,0.0,0.0,,,No Purchase
CUST_08793,SMB,26-35,APAC,2,517.3399999999999,258.66999999999996,2023-11-13,2024-02-06,High Value
CUST_08794,SMB,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_08795,SMB,46-55,APAC,1,469.52,469.52,2024-01-27,2024-01-27,High Value
CUST_08796,SMB,26-35,EU,1,393.35,393.35,2023-03-25,2023-03-25,High Value
CUST_08797,SMB,26-35,US,1,167.1,167.1,2023-12-10,2023-12-10,Medium Value
CUST_08798,Enterprise,26-35,EU,1,368.63,368.63,2024-08-04,2024-08-04,High Value
CUST_08799,Startup,55+,LATAM,1,86.02,86.02,2024-01-20,2024-01-20,Low Value
CUST_08800,Enterprise,18-25,LATAM,1,105.01,105.01,2023-10-29,2023-10-29,Medium Value
CUST_08801,SMB,55+,APAC,0,0.0,0.0,,,No Purchase
CUST_08802,Enterprise,36-45,US,2,338.90000000000003,169.45000000000002,2024-06-23,2024-08-26,High Value
CUST_08803,SMB,46-55,EU,1,295.14,295.14,2024-02-25,2024-02-25,Medium Value
CUST_08804,Startup,46-55,US,1,461.23,461.23,2023-10-01,2023-10-01,High Value
CUST_08805,SMB,46-55,LATAM,0,0.0,0.0,,,No Purchase
CUST_08806,Enterprise,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_08807,SMB,46-55,LATAM,1,190.75,190.75,2024-04-16,2024-04-16,Medium Value
CUST_08808,SMB,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_08809,SMB,55+,EU,3,477.6,159.20000000000002,2023-12-28,2024-06-09,High Value
CUST_08810,SMB,55+,EU,1,168.25,168.25,2023-08-11,2023-08-11,Medium Value
CUST_08811,SMB,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_08812,Startup,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_08813,Startup,46-55,US,1,166.29,166.29,2024-01-12,2024-01-12,Medium Value
CUST_08814,Startup,55+,LATAM,1,226.1,226.1,2024-07-02,2024-07-02,Medium Value
CUST_08815,Enterprise,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_08816,Startup,46-55,US,1,179.38,179.38,2024-12-22,2024-12-22,Medium Value
CUST_08817,SMB,46-55,US,1,107.71,107.71,2024-02-08,2024-02-08,Medium Value
CUST_08818,Startup,26-35,EU,1,186.42,186.42,2023-02-01,2023-02-01,Medium Value
CUST_08819,SMB,46-55,APAC,0,0.0,0.0,,,No Purchase
CUST_08820,SMB,36-45,LATAM,1,481.67,481.67,2024-03-05,2024-03-05,High Value
CUST_08821,Startup,46-55,LATAM,1,108.75,108.75,2024-07-26,2024-07-26,Medium Value
CUST_08822,Enterprise,26-35,LATAM,0,0.0,0.0,,,No Purchase
CUST_08823,SMB,55+,APAC,1,398.53,398.53,2024-07-17,2024-07-17,High Value
CUST_08824,Enterprise,18-25,US,1,359.49,359.49,2024-07-06,2024-07-06,High Value
CUST_08825,Startup,18-25,LATAM,2,636.99,318.495,2024-04-03,2024-06-13,High Value
CUST_08826,Enterprise,18-25,US,1,331.68,331.68,2024-05-12,2024-05-12,High Value
CUST_08827,Enterprise,36-45,LATAM,1,65.61,65.61,2023-12-09,2023-12-09,Low Value
CUST_08828,SMB,55+,EU,1,306.28,306.28,2025-01-01,2025-01-01,High Value
CUST_08829,Enterprise,26-35,LATAM,1,91.27,91.27,2024-10-28,2024-10-28,Low Value
CUST_08830,Enterprise,46-55,LATAM,1,277.57,277.57,2024-03-30,2024-03-30,Medium Value
CUST_08831,SMB,18-25,US,1,109.05,109.05,2023-05-05,2023-05-05,Medium Value
CUST_08832,SMB,26-35,LATAM,2,486.63,243.315,2023-01-07,2023-04-02,High Value
CUST_08833,Enterprise,18-25,LATAM,2,572.61,286.305,2024-03-13,2024-05-01,High Value
CUST_08834,Startup,46-55,US,0,0.0,0.0,,,No Purchase
CUST_08835,SMB,18-25,EU,1,211.36,211.36,2023-02-05,2023-02-05,Medium Value
CUST_08836,SMB,26-35,APAC,1,280.45,280.45,2023-02-02,2023-02-02,Medium Value
CUST_08837,SMB,55+,EU,2,557.68,278.84,2023-11-05,2024-01-10,High Value
CUST_08838,SMB,55+,US,2,511.33,255.665,2024-02-11,2024-06-04,High Value
CUST_08839,SMB,55+,APAC,1,133.44,133.44,2023-04-23,2023-04-23,Medium Value
CUST_08840,Enterprise,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_08841,SMB,55+,EU,1,283.08,283.08,2023-12-08,2023-12-08,Medium Value
CUST_08842,SMB,46-55,LATAM,3,386.13,128.71,2023-12-11,2024-04-26,High Value
CUST_08843,SMB,55+,LATAM,0,0.0,0.0,,,No Purchase
CUST_08844,Startup,18-25,LATAM,1,94.61,94.61,2023-03-01,2023-03-01,Low Value
CUST_08845,Startup,26-35,LATAM,0,0.0,0.0,,,No Purchase
CUST_08846,SMB,55+,US,1,493.06,493.06,2024-06-25,2024-06-25,High Value
CUST_08847,Startup,18-25,US,1,402.6,402.6,2024-02-19,2024-02-19,High Value
CUST_08848,SMB,55+,APAC,3,636.72,212.24,2023-12-13,2024-05-12,High Value
CUST_08849,Startup,36-45,LATAM,1,319.42,319.42,2024-02-01,2024-02-01,High Value
CUST_08850,SMB,46-55,APAC,0,0.0,0.0,,,No Purchase
CUST_08851,Enterprise,55+,LATAM,2,430.34,215.17,2024-01-24,2024-04-17,High Value
CUST_08852,SMB,46-55,LATAM,0,0.0,0.0,,,No Purchase
CUST_08853,Enterprise,26-35,EU,0,0.0,0.0,,,No Purchase
CUST_08854,Enterprise,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_08855,SMB,46-55,LATAM,2,541.26,270.63,2024-10-29,2024-12-06,High Value
CUST_08856,Enterprise,18-25,EU,1,262.44,262.44,2024-08-28,2024-08-28,Medium Value
CUST_08857,Enterprise,55+,APAC,0,0.0,0.0,,,No Purchase
CUST_08858,Startup,18-25,US,1,179.41,179.41,2023-11-14,2023-11-14,Medium Value
CUST_08859,SMB,26-35,EU,3,559.52,186.50666666666666,2023-01-28,2023-04-27,High Value
CUST_08860,Enterprise,36-45,LATAM,1,449.91,449.91,2024-01-30,2024-01-30,High Value
CUST_08861,Enterprise,26-35,LATAM,1,153.2,153.2,2024-11-17,2024-11-17,Medium Value
CUST_08862,SMB,36-45,US,3,652.0,217.33333333333334,2023-08-14,2024-03-14,High Value
CUST_08863,Startup,36-45,EU,1,468.15,468.15,2023-04-16,2023-04-16,High Value
CUST_08864,Enterprise,36-45,LATAM,1,170.33,170.33,2023-03-28,2023-03-28,Medium Value
CUST_08865,SMB,36-45,LATAM,1,370.96,370.96,2023-08-08,2023-08-08,High Value
CUST_08866,Enterprise,46-55,US,1,472.08,472.08,2024-12-14,2024-12-14,High Value
CUST_08867,SMB,55+,LATAM,1,324.17,324.17,2024-06-20,2024-06-20,High Value
CUST_08868,Enterprise,46-55,US,0,0.0,0.0,,,No Purchase
CUST_08869,Startup,46-55,LATAM,1,467.25,467.25,2023-06-15,2023-06-15,High Value
CUST_08870,SMB,18-25,US,0,0.0,0.0,,,No Purchase
CUST_08871,SMB,55+,LATAM,1,465.38,465.38,2023-12-26,2023-12-26,High Value
CUST_08872,Enterprise,26-35,LATAM,1,98.96,98.96,2024-05-17,2024-05-17,Low Value
CUST_08873,Startup,46-55,APAC,1,134.72,134.72,2024-02-26,2024-02-26,Medium Value
CUST_08874,SMB,18-25,EU,1,155.52,155.52,2024-07-19,2024-07-19,Medium Value
CUST_08875,Enterprise,26-35,APAC,2,495.14,247.57,2023-09-30,2024-01-19,High Value
CUST_08876,Startup,55+,EU,0,0.0,0.0,,,No Purchase
CUST_08877,SMB,46-55,APAC,1,491.26,491.26,2024-11-15,2024-11-15,High Value
CUST_08878,Startup,18-25,APAC,1,388.99,388.99,2023-06-10,2023-06-10,High Value
CUST_08879,Enterprise,55+,APAC,4,758.1800000000001,189.54500000000002,2023-03-04,2023-10-24,High Value
CUST_08880,SMB,36-45,APAC,2,745.77,372.885,2023-06-17,2023-08-06,High Value
CUST_08881,Startup,36-45,US,0,0.0,0.0,,,No Purchase
CUST_08882,Startup,18-25,US,0,0.0,0.0,,,No Purchase
CUST_08883,Startup,36-45,EU,2,411.56,205.78,2024-03-25,2024-07-01,High Value
CUST_08884,Enterprise,36-45,US,0,0.0,0.0,,,No Purchase
CUST_08885,SMB,46-55,US,1,267.33,267.33,2023-08-27,2023-08-27,Medium Value
CUST_08886,Enterprise,26-35,LATAM,0,0.0,0.0,,,No Purchase
CUST_08887,Startup,18-25,APAC,2,579.5899999999999,289.79499999999996,2023-07-01,2023-09-13,High Value
CUST_08888,Startup,46-55,EU,3,616.86,205.62,2024-06-30,2024-11-26,High Value
CUST_08889,Startup,26-35,APAC,0,0.0,0.0,,,No Purchase
CUST_08890,Startup,55+,LATAM,1,400.44,400.44,2024-02-16,2024-02-16,High Value
CUST_08891,SMB,46-55,US,0,0.0,0.0,,,No Purchase
CUST_08892,SMB,36-45,US,1,386.09,386.09,2023-06-11,2023-06-11,High Value
CUST_08893,SMB,18-25,EU,1,63.66,63.66,2024-12-08,2024-12-08,Low Value
CUST_08894,SMB,55+,APAC,2,510.12,255.06,2023-06-12,2023-07-21,High Value
CUST_08895,Startup,36-45,APAC,4,511.44000000000005,127.86000000000001,2024-04-07,2024-11-05,High Value
CUST_08896,SMB,36-45,EU,1,429.68,429.68,2023-08-15,2023-08-15,High Value
CUST_08897,Startup,18-25,LATAM,1,76.55,76.55,2023-02-24,2023-02-24,Low Value
CUST_08898,Enterprise,18-25,EU,0,0.0,0.0,,,No Purchase
CUST_08899,Enterprise,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_08900,Startup,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_08901,Startup,46-55,APAC,0,0.0,0.0,,,No Purchase
CUST_08902,Enterprise,18-25,EU,0,0.0,0.0,,,No Purchase
CUST_08903,SMB,18-25,LATAM,3,773.53,257.8433333333333,2024-04-20,2024-08-08,High Value
CUST_08904,Startup,26-35,EU,0,0.0,0.0,,,No Purchase
CUST_08905,Enterprise,36-45,US,1,202.53,202.53,2024-01-12,2024-01-12,Medium Value
CUST_08906,Enterprise,46-55,US,0,0.0,0.0,,,No Purchase
CUST_08907,Startup,36-45,US,0,0.0,0.0,,,No Purchase
CUST_08908,Startup,26-35,EU,1,415.43,415.43,2024-03-11,2024-03-11,High Value
CUST_08909,SMB,55+,LATAM,2,415.38,207.69,2023-01-21,2023-02-21,High Value
CUST_08910,Enterprise,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_08911,Startup,46-55,APAC,1,217.7,217.7,2023-07-23,2023-07-23,Medium Value
CUST_08912,Enterprise,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_08913,Startup,18-25,EU,2,742.9300000000001,371.46500000000003,2024-11-05,2024-12-15,High Value
CUST_08914,SMB,55+,US,1,92.66,92.66,2024-03-12,2024-03-12,Low Value
CUST_08915,Startup,26-35,US,1,252.09,252.09,2023-10-12,2023-10-12,Medium Value
CUST_08916,Enterprise,36-45,EU,1,246.95,246.95,2023-07-10,2023-07-10,Medium Value
CUST_08917,SMB,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_08918,Enterprise,55+,US,1,160.96,160.96,2023-05-31,2023-05-31,Medium Value
CUST_08919,Enterprise,36-45,US,0,0.0,0.0,,,No Purchase
CUST_08920,Enterprise,26-35,APAC,5,821.5600000000001,164.312,2024-01-19,2024-09-17,High Value
CUST_08921,Enterprise,18-25,LATAM,3,757.61,252.53666666666666,2024-01-23,2024-06-16,High Value
CUST_08922,SMB,26-35,LATAM,4,848.8199999999999,212.20499999999998,2023-04-03,2024-01-09,High Value
CUST_08923,Startup,55+,LATAM,2,601.3399999999999,300.66999999999996,2024-03-26,2024-05-10,High Value
CUST_08924,Enterprise,26-35,APAC,1,218.47,218.47,2024-05-07,2024-05-07,Medium Value
CUST_08925,SMB,26-35,APAC,0,0.0,0.0,,,No Purchase
CUST_08926,Startup,55+,EU,1,296.84,296.84,2023-03-11,2023-03-11,Medium Value
CUST_08927,Startup,55+,APAC,0,0.0,0.0,,,No Purchase
CUST_08928,Startup,26-35,APAC,1,349.81,349.81,2024-10-07,2024-10-07,High Value
CUST_08929,Startup,55+,US,2,324.44,162.22,2023-02-11,2023-05-04,High Value
CUST_08930,SMB,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_08931,SMB,46-55,US,0,0.0,0.0,,,No Purchase
CUST_08932,Enterprise,46-55,US,1,440.12,440.12,2023-12-03,2023-12-03,High Value
CUST_08933,SMB,55+,US,1,55.26,55.26,2024-12-02,2024-12-02,Low Value
CUST_08934,Startup,46-55,EU,2,584.71,292.355,2023-04-27,2023-06-30,High Value
CUST_08935,Enterprise,55+,LATAM,1,476.4,476.4,2024-01-25,2024-01-25,High Value
CUST_08936,Enterprise,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_08937,SMB,36-45,EU,0,0.0,0.0,,,No Purchase
CUST_08938,SMB,46-55,US,0,0.0,0.0,,,No Purchase
CUST_08939,Enterprise,18-25,EU,0,0.0,0.0,,,No Purchase
CUST_08940,Enterprise,18-25,US,1,272.25,272.25,2023-05-29,2023-05-29,Medium Value
CUST_08941,Startup,55+,US,0,0.0,0.0,,,No Purchase
CUST_08942,Enterprise,36-45,APAC,1,182.44,182.44,2023-05-01,2023-05-01,Medium Value
CUST_08943,Startup,46-55,US,2,519.27,259.635,2023-12-30,2024-04-05,High Value
CUST_08944,Startup,36-45,US,2,232.07,116.035,2023-06-16,2023-07-27,Medium Value
CUST_08945,SMB,18-25,EU,1,206.1,206.1,2023-02-26,2023-02-26,Medium Value
CUST_08946,Startup,26-35,EU,1,227.89,227.89,2023-06-21,2023-06-21,Medium Value
CUST_08947,Startup,26-35,EU,2,385.46000000000004,192.73000000000002,2023-07-11,2023-08-17,High Value
CUST_08948,Enterprise,18-25,LATAM,3,283.85,94.61666666666667,2023-12-12,2024-06-26,Medium Value
CUST_08949,Enterprise,26-35,EU,2,234.68,117.34,2024-03-07,2024-06-13,Medium Value
CUST_08950,Startup,18-25,APAC,1,334.49,334.49,2023-11-28,2023-11-28,High Value
