customer_id,purchase_date,purchase_amount,product_category
CUST_08628,2024-11-15,369.97,Enterprise Plan
CUST_08629,2024-10-07,438.49,Enterprise Plan
CUST_08630,2024-11-22,203.99,Pro Plan
CUST_08631,2023-08-14,356.22,Enterprise Plan
CUST_08631,2023-11-12,217.33,Pro Plan
CUST_08632,2023-11-14,341.29,Enterprise Plan
CUST_08632,2024-03-12,77.57,Pro Plan
CUST_08632,2024-06-22,68.67,Basic Plan
CUST_08632,2024-10-15,171.48,Add-ons
CUST_08633,2024-09-01,116.29,Pro Plan
CUST_08634,2024-03-30,64.74,Basic Plan
CUST_08635,2024-09-24,324.78,Basic Plan
CUST_08635,2024-11-23,188.91,Enterprise Plan
CUST_08636,2023-01-09,490.7,Basic Plan
CUST_08637,2024-05-12,175.56,Enterprise Plan
CUST_08640,2023-03-26,92.66,Basic Plan
CUST_08642,2024-08-03,358.45,Basic Plan
CUST_08642,2024-09-12,252.17,Add-ons
CUST_08643,2023-04-16,384.24,Enterprise Plan
CUST_08643,2023-08-04,165.09,Enterprise Plan
CUST_08643,2023-10-26,149.56,Basic Plan
CUST_08643,2024-01-04,218.14,Enterprise Plan
CUST_08644,2023-01-25,303.57,Pro Plan
CUST_08645,2024-12-02,241.06,Enterprise Plan
CUST_08646,2023-07-05,482.34,Enterprise Plan
CUST_08647,2024-01-09,197.14,Enterprise Plan
CUST_08647,2024-03-03,35.55,Add-ons
CUST_08648,2023-11-22,443.25,Pro Plan
CUST_08650,2024-07-30,315.33,Pro Plan
CUST_08650,2024-10-28,217.1,Basic Plan
CUST_08651,2024-04-24,275.39,Pro Plan
CUST_08652,2023-02-18,312.1,Enterprise Plan
CUST_08653,2023-08-31,344.23,Enterprise Plan
CUST_08654,2024-12-26,469.2,Basic Plan
CUST_08656,2023-10-07,192.01,Basic Plan
CUST_08657,2024-04-21,337.41,Enterprise Plan
CUST_08657,2024-06-17,127.7,Enterprise Plan
CUST_08658,2024-06-02,395.02,Basic Plan
CUST_08659,2024-10-01,169.47,Basic Plan
CUST_08662,2023-04-29,488.91,Basic Plan
CUST_08662,2023-08-10,107.05,Pro Plan
CUST_08663,2025-01-02,238.13,Enterprise Plan
CUST_08664,2023-10-07,365.5,Enterprise Plan
CUST_08664,2023-11-22,191.53,Enterprise Plan
CUST_08664,2024-02-14,215.27,Basic Plan
CUST_08664,2024-04-23,240.59,Pro Plan
CUST_08665,2024-08-15,317.81,Pro Plan
CUST_08665,2024-09-30,183.5,Enterprise Plan
CUST_08666,2024-12-10,220.61,Pro Plan
CUST_08667,2024-05-02,59.56,Pro Plan
CUST_08668,2024-12-30,196.24,Basic Plan
CUST_08669,2023-09-11,294.2,Pro Plan
CUST_08671,2024-11-21,465.51,Pro Plan
CUST_08672,2024-06-02,107.59,Enterprise Plan
CUST_08674,2024-08-24,195.92,Pro Plan
CUST_08674,2024-11-01,235.23,Enterprise Plan
CUST_08674,2024-12-23,118.39,Enterprise Plan
CUST_08675,2024-11-14,72.43,Pro Plan
CUST_08676,2023-03-28,221.59,Enterprise Plan
CUST_08677,2024-03-27,68.72,Basic Plan
CUST_08678,2024-02-07,494.6,Pro Plan
CUST_08678,2024-04-29,138.92,Add-ons
CUST_08679,2023-08-31,138.28,Pro Plan
CUST_08680,2024-09-12,301.06,Pro Plan
CUST_08680,2024-12-08,110.28,Enterprise Plan
CUST_08683,2024-08-06,403.27,Pro Plan
CUST_08683,2024-09-05,202.03,Enterprise Plan
CUST_08684,2023-11-20,278.61,Basic Plan
CUST_08685,2023-12-26,362.85,Enterprise Plan
CUST_08685,2024-04-15,171.45,Enterprise Plan
CUST_08685,2024-07-26,181.46,Enterprise Plan
CUST_08685,2024-10-28,296.96,Pro Plan
CUST_08686,2023-02-15,462.51,Enterprise Plan
CUST_08686,2023-05-13,185.97,Pro Plan
CUST_08687,2023-02-22,340.39,Enterprise Plan
CUST_08687,2023-04-08,82.19,Pro Plan
CUST_08688,2023-09-10,497.15,Basic Plan
CUST_08689,2024-11-28,234.83,Enterprise Plan
CUST_08690,2024-01-17,432.98,Basic Plan
CUST_08691,2023-05-27,211.97,Enterprise Plan
CUST_08692,2024-04-21,55.3,Enterprise Plan
CUST_08692,2024-07-19,39.78,Pro Plan
CUST_08693,2023-08-02,197.19,Pro Plan
CUST_08693,2023-10-29,36.61,Add-ons
CUST_08693,2023-12-04,40.36,Enterprise Plan
CUST_08693,2024-01-17,160.81,Basic Plan
CUST_08694,2023-10-08,486.89,Basic Plan
CUST_08695,2024-05-09,379.97,Enterprise Plan
CUST_08695,2024-08-12,59.76,Add-ons
CUST_08695,2024-12-03,176.01,Basic Plan
CUST_08697,2023-11-29,165.44,Pro Plan
CUST_08701,2023-12-26,306.59,Pro Plan
CUST_08702,2024-03-01,367.61,Enterprise Plan
CUST_08702,2024-05-17,283.63,Enterprise Plan
CUST_08703,2024-09-02,116.65,Enterprise Plan
CUST_08705,2024-09-30,362.85,Pro Plan
CUST_08708,2023-12-07,429.04,Basic Plan
CUST_08708,2024-01-25,107.07,Basic Plan
CUST_08708,2024-04-26,225.9,Pro Plan
CUST_08708,2024-08-16,117.91,Add-ons
CUST_08710,2024-12-21,77.83,Basic Plan
CUST_08711,2023-09-12,411.16,Pro Plan
CUST_08712,2024-12-25,370.44,Pro Plan
CUST_08713,2023-03-28,291.97,Basic Plan
CUST_08713,2023-04-28,86.71,Pro Plan
CUST_08715,2024-02-04,485.01,Enterprise Plan
CUST_08716,2024-10-06,162.21,Enterprise Plan
CUST_08718,2024-10-08,383.77,Pro Plan
CUST_08719,2023-02-27,121.77,Pro Plan
CUST_08720,2023-10-07,375.4,Enterprise Plan
CUST_08721,2024-12-04,299.79,Enterprise Plan
CUST_08722,2023-04-26,235.95,Pro Plan
CUST_08723,2023-05-11,57.62,Enterprise Plan
CUST_08728,2024-11-14,426.3,Enterprise Plan
CUST_08729,2023-08-25,180.2,Pro Plan
CUST_08729,2023-09-30,124.84,Pro Plan
CUST_08730,2024-03-22,244.42,Enterprise Plan
CUST_08730,2024-06-19,297.6,Basic Plan
CUST_08731,2024-01-04,429.34,Enterprise Plan
CUST_08732,2023-07-26,355.6,Basic Plan
CUST_08732,2023-09-29,136.78,Add-ons
CUST_08733,2024-10-16,167.85,Basic Plan
CUST_08733,2024-12-14,204.1,Enterprise Plan
CUST_08734,2023-07-15,339.62,Pro Plan
CUST_08734,2023-11-03,202.66,Basic Plan
CUST_08734,2024-01-06,247.25,Enterprise Plan
CUST_08735,2023-06-25,453.51,Basic Plan
CUST_08735,2023-08-16,131.23,Enterprise Plan
CUST_08736,2023-07-02,122.75,Pro Plan
CUST_08738,2023-12-25,313.27,Pro Plan
CUST_08739,2024-03-30,484.08,Basic Plan
CUST_08740,2024-02-05,140.06,Basic Plan
CUST_08742,2024-04-14,320.69,Enterprise Plan
CUST_08744,2023-08-31,135.65,Pro Plan
CUST_08745,2023-07-20,445.87,Basic Plan
CUST_08745,2023-08-19,237.34,Basic Plan
CUST_08745,2023-10-01,260.76,Basic Plan
CUST_08745,2023-11-11,124.42,Enterprise Plan
CUST_08746,2023-01-25,322.17,Basic Plan
CUST_08746,2023-05-16,260.58,Pro Plan
CUST_08747,2023-10-02,199.52,Enterprise Plan
CUST_08747,2024-01-05,75.05,Enterprise Plan
CUST_08748,2024-10-29,399.72,Enterprise Plan
CUST_08749,2023-09-14,192.08,Enterprise Plan
CUST_08753,2023-08-31,262.04,Basic Plan
CUST_08753,2023-10-07,212.27,Pro Plan
CUST_08754,2023-11-21,492.88,Pro Plan
CUST_08755,2024-11-06,210.09,Pro Plan
CUST_08755,2024-12-20,184.78,Pro Plan
CUST_08756,2024-11-19,429.37,Basic Plan
CUST_08758,2024-07-02,211.25,Enterprise Plan
CUST_08758,2024-09-12,85.72,Enterprise Plan
CUST_08759,2023-02-28,260.78,Enterprise Plan
CUST_08760,2024-03-01,236.33,Enterprise Plan
CUST_08761,2023-11-30,102.49,Enterprise Plan
CUST_08762,2024-10-29,330.17,Pro Plan
CUST_08762,2024-12-16,189.6,Add-ons
CUST_08763,2023-10-18,393.47,Pro Plan
CUST_08763,2024-01-09,134.63,Add-ons
CUST_08764,2023-02-14,72.91,Enterprise Plan
CUST_08765,2023-05-04,199.7,Enterprise Plan
CUST_08767,2023-03-03,124.01,Pro Plan
CUST_08767,2023-05-16,198.22,Add-ons
CUST_08769,2023-02-26,363.79,Enterprise Plan
CUST_08770,2024-11-28,93.29,Basic Plan
CUST_08771,2023-04-21,451.74,Basic Plan
CUST_08774,2024-01-26,452.6,Pro Plan
CUST_08774,2024-03-02,234.84,Basic Plan
CUST_08775,2023-08-05,368.4,Basic Plan
CUST_08776,2023-10-03,386.87,Enterprise Plan
CUST_08777,2024-10-05,210.68,Basic Plan
CUST_08777,2024-12-21,219.57,Add-ons
CUST_08780,2024-03-24,118.26,Pro Plan
CUST_08781,2024-08-19,271.39,Basic Plan
CUST_08782,2023-02-02,285.75,Pro Plan
CUST_08782,2023-04-22,264.68,Pro Plan
CUST_08783,2023-08-21,219.26,Basic Plan
CUST_08783,2023-09-27,141.94,Enterprise Plan
CUST_08783,2023-12-28,73.62,Enterprise Plan
CUST_08784,2024-08-11,436.92,Basic Plan
CUST_08785,2023-04-29,351.78,Enterprise Plan
CUST_08786,2023-04-21,474.35,Pro Plan
CUST_08786,2023-06-08,175.19,Basic Plan
CUST_08787,2024-02-23,279.88,Enterprise Plan
CUST_08788,2023-10-29,133.27,Pro Plan
CUST_08788,2024-02-06,191.37,Pro Plan
CUST_08788,2024-03-13,241.29,Pro Plan
CUST_08788,2024-05-18,103.74,Basic Plan
CUST_08789,2024-07-12,408.6,Pro Plan
CUST_08790,2023-03-23,479.5,Enterprise Plan
CUST_08791,2023-05-15,466.31,Basic Plan
CUST_08791,2023-08-05,128.83,Basic Plan
CUST_08792,2024-10-15,159.53,Basic Plan
CUST_08793,2024-06-06,62.19,Basic Plan
CUST_08793,2024-07-08,269.28,Enterprise Plan
CUST_08793,2024-09-23,292.4,Enterprise Plan
CUST_08793,2024-12-30,200.01,Enterprise Plan
CUST_08794,2024-03-15,86.01,Pro Plan
CUST_08795,2023-11-07,417.46,Enterprise Plan
CUST_08800,2023-04-16,393.44,Enterprise Plan
CUST_08801,2024-04-02,181.3,Pro Plan
CUST_08801,2024-05-06,229.04,Pro Plan
CUST_08801,2024-08-25,142.09,Basic Plan
CUST_08802,2024-09-13,269.35,Basic Plan
CUST_08805,2024-10-29,363.05,Basic Plan
CUST_08807,2024-12-29,205.23,Enterprise Plan
CUST_08808,2023-03-31,101.16,Basic Plan
CUST_08810,2023-08-14,147.03,Basic Plan
CUST_08810,2023-11-15,249.14,Basic Plan
CUST_08812,2024-05-09,54.05,Pro Plan
CUST_08812,2024-06-19,55.54,Add-ons
CUST_08813,2024-03-30,256.71,Basic Plan
CUST_08814,2024-04-11,468.14,Enterprise Plan
CUST_08815,2023-02-09,414.99,Pro Plan
CUST_08815,2023-03-12,203.52,Pro Plan
CUST_08816,2024-01-30,445.06,Basic Plan
CUST_08817,2023-10-23,219.92,Pro Plan
CUST_08817,2024-02-07,137.21,Pro Plan
CUST_08818,2024-12-11,333.56,Enterprise Plan
CUST_08819,2024-04-04,478.42,Enterprise Plan
CUST_08819,2024-06-11,37.13,Enterprise Plan
CUST_08819,2024-08-12,228.75,Add-ons
CUST_08820,2024-12-11,274.18,Enterprise Plan
CUST_08822,2024-05-10,255.21,Basic Plan
CUST_08824,2024-03-10,268.66,Enterprise Plan
CUST_08825,2024-11-16,344.49,Basic Plan
CUST_08826,2023-02-17,182.22,Pro Plan
CUST_08828,2024-05-22,56.42,Pro Plan
CUST_08830,2023-05-10,213.24,Basic Plan
CUST_08830,2023-06-10,104.06,Pro Plan
CUST_08832,2023-10-27,462.36,Pro Plan
CUST_08832,2024-02-23,64.13,Basic Plan
CUST_08833,2023-07-25,169.43,Enterprise Plan
CUST_08836,2024-02-22,183.29,Enterprise Plan
CUST_08837,2024-09-19,89.81,Basic Plan
CUST_08838,2023-06-29,76.04,Basic Plan
CUST_08839,2024-01-16,386.59,Pro Plan
CUST_08840,2023-05-20,194.23,Pro Plan
CUST_08841,2024-09-24,490.92,Pro Plan
CUST_08842,2023-02-15,396.72,Enterprise Plan
CUST_08842,2023-03-19,130.95,Add-ons
CUST_08842,2023-04-21,56.93,Basic Plan
CUST_08843,2023-05-11,323.32,Basic Plan
CUST_08843,2023-07-15,100.34,Add-ons
CUST_08844,2024-05-31,126.46,Basic Plan
CUST_08845,2023-02-11,496.04,Enterprise Plan
CUST_08846,2024-06-20,190.4,Enterprise Plan
CUST_08847,2025-01-02,422.05,Enterprise Plan
CUST_08848,2023-04-05,482.91,Enterprise Plan
CUST_08850,2024-08-25,82.52,Pro Plan
CUST_08850,2024-10-22,150.11,Pro Plan
CUST_08851,2024-03-27,162.55,Pro Plan
CUST_08852,2023-12-14,269.09,Basic Plan
CUST_08852,2024-01-14,57.52,Enterprise Plan
CUST_08853,2023-02-16,264.67,Enterprise Plan
CUST_08855,2024-08-22,254.46,Enterprise Plan
CUST_08855,2024-12-15,178.82,Pro Plan
CUST_08856,2024-06-03,93.54,Basic Plan
CUST_08859,2024-05-14,301.65,Basic Plan
CUST_08859,2024-07-14,52.32,Add-ons
CUST_08860,2024-01-02,410.07,Enterprise Plan
CUST_08861,2023-08-13,279.26,Pro Plan
CUST_08863,2023-11-29,50.3,Basic Plan
CUST_08863,2024-03-17,164.29,Pro Plan
CUST_08865,2023-05-06,124.75,Pro Plan
CUST_08868,2024-02-26,98.98,Basic Plan
CUST_08872,2023-04-14,132.01,Basic Plan
CUST_08876,2023-10-31,472.48,Pro Plan
CUST_08878,2024-08-21,293.64,Basic Plan
CUST_08879,2024-01-03,396.05,Pro Plan
CUST_08880,2024-10-10,486.79,Enterprise Plan
CUST_08880,2024-11-29,105.04,Pro Plan
CUST_08881,2023-10-02,120.25,Enterprise Plan
CUST_08882,2024-03-22,82.72,Basic Plan
CUST_08885,2024-11-13,330.01,Basic Plan
CUST_08886,2024-08-05,89.52,Enterprise Plan
CUST_08887,2024-10-05,443.89,Pro Plan
CUST_08888,2023-03-27,429.07,Basic Plan
CUST_08889,2024-11-07,65.62,Basic Plan
CUST_08890,2023-05-26,467.27,Pro Plan
CUST_08890,2023-07-09,163.73,Add-ons
CUST_08891,2023-01-25,168.52,Basic Plan
CUST_08891,2023-04-02,209.92,Add-ons
CUST_08892,2024-11-13,415.38,Basic Plan
CUST_08892,2024-12-18,191.49,Enterprise Plan
CUST_08893,2024-08-04,319.43,Pro Plan
CUST_08893,2024-10-26,177.73,Pro Plan
CUST_08894,2023-09-19,329.75,Pro Plan
CUST_08894,2023-12-27,87.1,Add-ons
CUST_08894,2024-02-14,268.73,Enterprise Plan
CUST_08894,2024-04-24,186.53,Add-ons
CUST_08895,2023-02-26,476.63,Basic Plan
CUST_08896,2023-11-19,372.08,Pro Plan
CUST_08896,2024-02-25,49.88,Pro Plan
CUST_08897,2023-02-08,465.48,Pro Plan
CUST_08897,2023-05-19,154.62,Enterprise Plan
CUST_08898,2024-01-30,452.34,Pro Plan
CUST_08899,2023-06-05,129.96,Basic Plan
CUST_08900,2024-03-16,219.12,Enterprise Plan
CUST_08900,2024-04-26,154.24,Basic Plan
CUST_08900,2024-06-13,214.53,Add-ons
CUST_08900,2024-07-15,262.81,Enterprise Plan
CUST_08900,2024-10-18,283.31,Basic Plan
CUST_08902,2023-04-20,260.83,Pro Plan
CUST_08904,2023-02-18,226.12,Pro Plan
CUST_08904,2023-05-09,125.83,Add-ons
CUST_08905,2023-05-23,262.26,Basic Plan
CUST_08905,2023-08-29,212.64,Enterprise Plan
CUST_08905,2023-11-03,272.91,Basic Plan
CUST_08906,2024-05-15,336.59,Pro Plan
CUST_08908,2024-12-31,393.96,Enterprise Plan
CUST_08909,2023-03-20,373.64,Enterprise Plan
CUST_08909,2023-06-29,236.63,Add-ons
CUST_08911,2023-06-21,227.47,Enterprise Plan
CUST_08912,2023-10-25,423.76,Basic Plan
CUST_08912,2024-02-17,269.68,Basic Plan
CUST_08913,2024-09-27,392.16,Pro Plan
CUST_08915,2024-11-07,291.5,Pro Plan
CUST_08915,2024-12-22,251.86,Pro Plan
CUST_08916,2023-03-20,347.74,Enterprise Plan
CUST_08917,2024-11-28,115.76,Pro Plan
CUST_08918,2023-03-02,216.55,Enterprise Plan
CUST_08919,2023-12-26,157.92,Pro Plan
CUST_08919,2024-03-24,175.84,Basic Plan
CUST_08920,2024-06-27,279.32,Basic Plan
CUST_08921,2023-10-06,323.82,Basic Plan
CUST_08922,2024-09-04,56.45,Basic Plan
CUST_08922,2024-12-08,88.86,Add-ons
CUST_08923,2024-08-02,321.49,Enterprise Plan
CUST_08923,2024-09-02,270.69,Pro Plan
CUST_08924,2024-01-13,234.97,Basic Plan
CUST_08925,2023-09-29,297.86,Enterprise Plan
CUST_08925,2023-10-30,235.45,Enterprise Plan
CUST_08928,2023-06-03,369.49,Enterprise Plan
CUST_08929,2023-06-06,353.81,Basic Plan
CUST_08931,2024-08-27,450.56,Enterprise Plan
CUST_08932,2023-12-12,247.21,Pro Plan
CUST_08932,2024-01-28,163.75,Add-ons
CUST_08933,2025-01-09,319.03,Pro Plan
CUST_08935,2023-04-20,249.76,Basic Plan
CUST_08935,2023-07-25,222.52,Add-ons
CUST_08935,2023-10-25,93.3,Basic Plan
CUST_08935,2023-12-03,218.45,Pro Plan
CUST_08935,2024-02-15,215.7,Basic Plan
CUST_08936,2024-02-11,428.24,Enterprise Plan
CUST_08937,2024-06-28,229.35,Pro Plan
CUST_08937,2024-07-28,295.66,Add-ons
CUST_08937,2024-11-08,162.33,Pro Plan
CUST_08937,2024-12-14,256.11,Enterprise Plan
CUST_08938,2024-07-15,89.1,Pro Plan
CUST_08939,2023-01-03,348.72,Basic Plan
CUST_08941,2024-01-21,309.45,Pro Plan
CUST_08941,2024-03-12,150.56,Add-ons
CUST_08942,2024-11-23,494.02,Enterprise Plan
CUST_08943,2023-07-01,421.96,Enterprise Plan
CUST_08946,2024-09-05,246.21,Pro Plan
CUST_08946,2024-12-03,171.86,Pro Plan
CUST_08949,2024-02-28,300.6,Pro Plan
CUST_08950,2024-12-12,128.09,Pro Plan
CUST_08951,2023-07-13,309.86,Basic Plan
CUST_08952,2024-03-08,166.86,Basic Plan
CUST_08952,2024-05-30,176.04,Enterprise Plan
CUST_08953,2024-02-07,55.78,Enterprise Plan
CUST_08953,2024-05-05,234.34,Add-ons
CUST_08954,2024-11-27,138.2,Basic Plan
CUST_08955,2023-06-10,487.65,Enterprise Plan
CUST_08956,2024-09-24,112.42,Enterprise Plan
CUST_08957,2023-10-16,300.73,Enterprise Plan
CUST_08961,2023-02-17,441.82,Enterprise Plan
CUST_08961,2023-04-30,96.99,Pro Plan
CUST_08961,2023-06-02,251.44,Add-ons
CUST_08961,2023-08-01,168.69,Basic Plan
CUST_08961,2023-11-24,168.72,Basic Plan
CUST_08961,2024-02-06,214.72,Add-ons
CUST_08961,2024-04-14,209.77,Basic Plan
CUST_08961,2024-06-12,69.03,Enterprise Plan
CUST_08962,2023-08-29,289.04,Enterprise Plan
CUST_08962,2023-12-08,262.0,Enterprise Plan
CUST_08962,2024-02-26,166.05,Pro Plan
CUST_08962,2024-04-26,187.6,Add-ons
CUST_08962,2024-06-10,42.43,Basic Plan
CUST_08963,2024-08-18,98.09,Enterprise Plan
CUST_08964,2024-06-25,345.3,Enterprise Plan
CUST_08964,2024-09-02,182.01,Pro Plan
CUST_08964,2024-12-20,228.28,Add-ons
CUST_08965,2023-05-19,460.92,Pro Plan
CUST_08965,2023-06-28,277.76,Pro Plan
CUST_08966,2023-07-07,246.7,Pro Plan
CUST_08967,2024-05-04,190.85,Pro Plan
CUST_08967,2024-06-24,155.65,Basic Plan
CUST_08967,2024-09-04,92.85,Add-ons
CUST_08967,2024-11-28,283.67,Basic Plan
CUST_08968,2023-12-11,444.07,Enterprise Plan
CUST_08969,2024-02-02,469.91,Basic Plan
CUST_08970,2024-09-24,282.55,Enterprise Plan
CUST_08971,2024-12-29,312.26,Enterprise Plan
CUST_08972,2024-12-16,398.15,Enterprise Plan
CUST_08973,2024-08-17,481.46,Basic Plan
CUST_08974,2023-05-23,279.17,Enterprise Plan
CUST_08975,2023-01-29,494.42,Enterprise Plan
CUST_08975,2023-04-08,297.22,Add-ons
CUST_08976,2024-09-30,191.29,Enterprise Plan
CUST_08977,2023-09-09,310.19,Enterprise Plan
CUST_08978,2023-12-20,61.53,Basic Plan
CUST_08979,2024-08-06,262.79,Basic Plan
CUST_08979,2024-09-21,147.2,Enterprise Plan
CUST_08979,2024-12-09,68.18,Enterprise Plan
CUST_08980,2024-04-04,440.05,Basic Plan
CUST_08980,2024-06-26,100.85,Pro Plan
CUST_08980,2024-09-27,268.16,Pro Plan
CUST_08980,2024-12-10,89.55,Pro Plan
CUST_08981,2025-01-07,269.73,Basic Plan
CUST_08982,2024-12-08,171.08,Basic Plan
CUST_08983,2023-05-10,425.13,Enterprise Plan
CUST_08984,2023-05-07,206.16,Enterprise Plan
CUST_08984,2023-06-20,282.71,Add-ons
CUST_08986,2023-12-08,94.92,Basic Plan
CUST_08988,2024-04-29,59.47,Pro Plan
CUST_08988,2024-06-22,248.64,Basic Plan
CUST_08989,2023-10-28,165.24,Enterprise Plan
CUST_08990,2024-01-02,101.86,Enterprise Plan
CUST_08993,2024-10-28,308.21,Pro Plan
CUST_08993,2024-12-05,154.4,Enterprise Plan
CUST_08994,2024-01-30,219.58,Basic Plan
CUST_08995,2023-08-23,335.08,Pro Plan
CUST_08996,2023-03-17,80.73,Enterprise Plan
CUST_08996,2023-05-26,170.41,Add-ons
CUST_08997,2023-02-09,429.69,Basic Plan
CUST_08998,2023-12-06,354.04,Enterprise Plan
CUST_08998,2024-03-23,61.14,Enterprise Plan
CUST_08999,2024-10-16,92.29,Pro Plan
CUST_08999,2024-12-15,142.88,Basic Plan
CUST_09000,2023-12-25,466.48,Enterprise Plan
CUST_09000,2024-01-27,285.32,Add-ons
CUST_09001,2025-01-19,222.02,Enterprise Plan
CUST_09003,2023-04-29,267.63,Pro Plan
CUST_09005,2024-08-12,139.31,Pro Plan
CUST_09005,2024-10-20,231.92,Basic Plan
CUST_09006,2024-04-08,113.82,Pro Plan
CUST_09006,2024-06-02,158.32,Enterprise Plan
CUST_09006,2024-07-23,63.12,Enterprise Plan
CUST_09007,2024-09-29,118.32,Enterprise Plan
CUST_09008,2023-07-09,475.98,Pro Plan
CUST_09009,2024-08-11,73.05,Basic Plan
CUST_09010,2024-09-21,448.31,Enterprise Plan
CUST_09011,2024-04-06,135.85,Enterprise Plan
CUST_09011,2024-07-11,267.21,Pro Plan
CUST_09011,2024-08-12,222.57,Basic Plan
CUST_09011,2024-12-01,152.38,Add-ons
CUST_09012,2024-11-24,436.52,Basic Plan
CUST_09013,2024-09-01,121.33,Basic Plan
CUST_09014,2024-03-31,432.31,Enterprise Plan
CUST_09016,2023-06-09,239.54,Pro Plan
CUST_09017,2024-11-23,182.69,Pro Plan
CUST_09018,2024-07-07,298.06,Basic Plan
CUST_09019,2023-12-09,284.85,Basic Plan
CUST_09019,2024-02-04,261.73,Enterprise Plan
CUST_09020,2023-04-11,373.22,Pro Plan
CUST_09021,2023-07-05,324.01,Pro Plan
CUST_09024,2023-09-10,97.98,Enterprise Plan
CUST_09025,2024-10-09,180.33,Pro Plan
CUST_09025,2024-12-02,30.44,Basic Plan
CUST_09026,2024-04-08,75.22,Pro Plan
CUST_09026,2024-06-01,295.19,Enterprise Plan
CUST_09026,2024-07-11,178.25,Add-ons
CUST_09028,2023-12-27,167.68,Basic Plan
CUST_09028,2024-03-04,208.15,Pro Plan
CUST_09028,2024-05-06,92.8,Basic Plan
CUST_09029,2023-11-09,344.84,Enterprise Plan
CUST_09029,2023-12-15,102.9,Add-ons
CUST_09029,2024-03-24,179.07,Add-ons
CUST_09030,2023-03-21,121.76,Basic Plan
CUST_09031,2024-11-21,397.5,Enterprise Plan
CUST_09033,2023-06-08,377.04,Basic Plan
CUST_09034,2024-09-16,262.29,Basic Plan
CUST_09037,2025-01-03,321.0,Enterprise Plan
CUST_09038,2024-06-13,415.78,Basic Plan
CUST_09039,2024-11-16,318.77,Basic Plan
CUST_09040,2023-02-25,289.48,Basic Plan
CUST_09041,2023-08-15,453.35,Pro Plan
CUST_09044,2024-06-05,474.03,Basic Plan
CUST_09045,2023-11-17,256.31,Pro Plan
CUST_09046,2024-08-16,364.95,Basic Plan
CUST_09046,2024-12-08,170.77,Basic Plan
CUST_09047,2024-05-21,74.16,Pro Plan
CUST_09048,2024-09-21,118.31,Enterprise Plan
CUST_09048,2024-12-15,237.84,Basic Plan
CUST_09049,2023-05-07,357.89,Pro Plan
CUST_09049,2023-06-21,133.16,Pro Plan
CUST_09050,2023-07-29,367.82,Pro Plan
CUST_09052,2023-12-19,77.94,Enterprise Plan
CUST_09053,2024-11-01,327.62,Enterprise Plan
CUST_09054,2023-07-04,272.62,Enterprise Plan
CUST_09054,2023-10-11,113.98,Basic Plan
CUST_09055,2023-05-09,495.47,Basic Plan
CUST_09056,2023-03-03,314.27,Enterprise Plan
CUST_09057,2023-04-30,173.99,Enterprise Plan
CUST_09057,2023-07-30,257.76,Add-ons
CUST_09058,2024-04-26,71.62,Pro Plan
CUST_09058,2024-06-01,197.77,Add-ons
CUST_09059,2024-03-04,292.9,Basic Plan
CUST_09059,2024-04-05,233.09,Pro Plan
CUST_09060,2024-02-12,117.61,Basic Plan
CUST_09060,2024-04-17,230.11,Add-ons
CUST_09060,2024-07-07,32.74,Enterprise Plan
CUST_09060,2024-09-07,78.0,Add-ons
CUST_09061,2024-03-26,79.01,Enterprise Plan
CUST_09061,2024-05-08,294.68,Add-ons
CUST_09062,2023-06-20,245.35,Pro Plan
CUST_09063,2023-05-20,82.73,Basic Plan
CUST_09064,2024-07-23,492.07,Basic Plan
CUST_09066,2023-02-21,189.25,Enterprise Plan
CUST_09069,2023-02-21,195.03,Basic Plan
CUST_09070,2025-01-11,150.15,Basic Plan
CUST_09072,2024-04-11,108.25,Pro Plan
CUST_09072,2024-05-26,270.03,Pro Plan
CUST_09072,2024-07-02,260.46,Basic Plan
CUST_09076,2023-11-29,480.64,Basic Plan
CUST_09077,2024-01-18,449.38,Enterprise Plan
CUST_09077,2024-03-30,278.03,Basic Plan
CUST_09077,2024-06-20,61.85,Add-ons
CUST_09077,2024-07-29,106.23,Enterprise Plan
CUST_09077,2024-11-18,76.74,Pro Plan
CUST_09078,2024-09-05,130.81,Pro Plan
CUST_09079,2024-03-28,362.04,Basic Plan
CUST_09079,2024-05-27,188.55,Enterprise Plan
CUST_09079,2024-07-31,62.69,Basic Plan
CUST_09081,2023-02-20,319.63,Basic Plan
CUST_09081,2023-06-20,260.02,Enterprise Plan
CUST_09081,2023-09-02,38.7,Enterprise Plan
CUST_09082,2023-07-21,227.1,Enterprise Plan
CUST_09083,2025-01-03,90.28,Enterprise Plan
CUST_09085,2023-02-12,308.92,Basic Plan
CUST_09085,2023-05-17,207.7,Pro Plan
CUST_09085,2023-08-06,153.58,Add-ons
CUST_09085,2023-10-27,83.65,Basic Plan
CUST_09087,2024-10-08,324.51,Enterprise Plan
CUST_09088,2023-12-10,290.9,Pro Plan
CUST_09088,2024-03-14,202.62,Basic Plan
CUST_09089,2024-04-25,405.49,Basic Plan
CUST_09089,2024-07-17,92.87,Basic Plan
CUST_09091,2023-03-25,342.61,Enterprise Plan
CUST_09091,2023-04-28,212.88,Enterprise Plan
CUST_09091,2023-07-21,170.88,Basic Plan
CUST_09092,2023-12-06,215.26,Basic Plan
CUST_09093,2024-08-13,146.17,Basic Plan
