customer_id,touchpoint_date,channel,touchpoint_type,cost
CUST_07621,2024-08-06,Google Ads,ad_click,2.5
CUST_07621,2024-08-07,Content Marketing,website_visit,0.3
CUST_07621,2024-07-22,Google Ads,email_open,2.5
CUST_07621,2024-07-07,Facebook Ads,content_view,1.8
CUST_07621,2024-07-19,Email Marketing,content_view,0.1
CUST_07621,2024-08-28,Organic Search,website_visit,0.0
CUST_07621,2024-09-02,Facebook Ads,website_visit,1.8
CUST_07622,2024-10-07,Facebook Ads,content_view,1.8
CUST_07622,2024-11-28,Google Ads,ad_click,2.5
CUST_07622,2024-11-08,Google Ads,ad_click,2.5
CUST_07622,2024-11-16,Organic Search,website_visit,0.0
CUST_07623,2024-06-20,Google Ads,website_visit,2.5
CUST_07623,2024-04-27,Content Marketing,website_visit,0.3
CUST_07623,2024-05-28,Google Ads,website_visit,2.5
CUST_07623,2024-04-25,LinkedIn Ads,ad_click,4.0
CUST_07623,2024-04-09,Facebook Ads,ad_click,1.8
CUST_07623,2024-04-25,Facebook Ads,content_view,1.8
CUST_07624,2024-10-16,Organic Search,ad_click,0.0
CUST_07624,2024-08-28,Email Marketing,website_visit,0.1
CUST_07624,2024-09-17,Content Marketing,email_open,0.3
CUST_07624,2024-10-17,Organic Search,content_view,0.0
CUST_07625,2024-10-30,Facebook Ads,email_open,1.8
CUST_07625,2024-09-07,Google Ads,email_open,2.5
CUST_07625,2024-09-05,Organic Search,website_visit,0.0
CUST_07625,2024-09-25,Email Marketing,email_open,0.1
CUST_07626,2024-11-21,Google Ads,website_visit,2.5
CUST_07626,2024-12-04,Content Marketing,ad_click,0.3
CUST_07626,2024-09-29,Content Marketing,website_visit,0.3
CUST_07626,2024-12-05,Facebook Ads,ad_click,1.8
CUST_07627,2024-01-11,Google Ads,website_visit,2.5
CUST_07627,2024-01-05,Google Ads,email_open,2.5
CUST_07627,2024-02-01,Google Ads,ad_click,2.5
CUST_07627,2024-03-13,Organic Search,content_view,0.0
CUST_07627,2024-02-08,Google Ads,ad_click,2.5
CUST_07627,2024-01-26,Facebook Ads,website_visit,1.8
CUST_07628,2024-02-11,Organic Search,email_open,0.0
CUST_07628,2023-12-08,Organic Search,website_visit,0.0
CUST_07628,2023-12-06,Organic Search,content_view,0.0
CUST_07628,2023-12-03,Google Ads,email_open,2.5
CUST_07628,2023-12-24,Google Ads,content_view,2.5
CUST_07629,2023-06-18,Google Ads,email_open,2.5
CUST_07629,2023-04-30,Google Ads,content_view,2.5
CUST_07629,2023-04-20,Organic Search,content_view,0.0
CUST_07630,2022-12-21,Email Marketing,website_visit,0.1
CUST_07630,2022-11-13,Email Marketing,website_visit,0.1
CUST_07630,2022-11-20,Email Marketing,content_view,0.1
CUST_07630,2023-01-12,Content Marketing,ad_click,0.3
CUST_07630,2022-12-01,LinkedIn Ads,ad_click,4.0
CUST_07630,2022-11-04,Facebook Ads,content_view,1.8
CUST_07630,2022-10-29,Google Ads,ad_click,2.5
CUST_07630,2022-10-21,Google Ads,website_visit,2.5
CUST_07631,2023-07-10,LinkedIn Ads,content_view,4.0
CUST_07631,2023-06-14,Content Marketing,content_view,0.3
CUST_07631,2023-05-21,LinkedIn Ads,email_open,4.0
CUST_07631,2023-05-15,LinkedIn Ads,email_open,4.0
CUST_07631,2023-07-13,Organic Search,email_open,0.0
CUST_07631,2023-06-27,Google Ads,email_open,2.5
CUST_07632,2024-07-15,Email Marketing,content_view,0.1
CUST_07632,2024-07-08,Facebook Ads,ad_click,1.8
CUST_07632,2024-07-05,LinkedIn Ads,content_view,4.0
CUST_07632,2024-06-27,Google Ads,content_view,2.5
CUST_07632,2024-06-25,Organic Search,content_view,0.0
CUST_07633,2022-12-22,LinkedIn Ads,website_visit,4.0
CUST_07633,2022-10-28,Facebook Ads,ad_click,1.8
CUST_07633,2022-12-15,Google Ads,email_open,2.5
CUST_07634,2023-02-27,Google Ads,email_open,2.5
CUST_07634,2023-01-11,Facebook Ads,website_visit,1.8
CUST_07634,2023-02-19,Organic Search,website_visit,0.0
CUST_07634,2023-02-28,Google Ads,ad_click,2.5
CUST_07635,2022-10-16,Content Marketing,email_open,0.3
CUST_07635,2022-10-23,Google Ads,content_view,2.5
CUST_07635,2022-12-14,Google Ads,content_view,2.5
CUST_07635,2022-12-16,Facebook Ads,email_open,1.8
CUST_07635,2022-11-07,LinkedIn Ads,ad_click,4.0
CUST_07636,2024-05-21,Email Marketing,ad_click,0.1
CUST_07636,2024-05-17,Content Marketing,website_visit,0.3
CUST_07636,2024-05-21,Email Marketing,content_view,0.1
CUST_07637,2024-11-14,Organic Search,email_open,0.0
CUST_07637,2024-11-15,Content Marketing,email_open,0.3
CUST_07637,2024-10-29,Organic Search,ad_click,0.0
CUST_07637,2024-10-13,Facebook Ads,email_open,1.8
CUST_07637,2024-09-12,Email Marketing,email_open,0.1
CUST_07637,2024-09-14,Organic Search,ad_click,0.0
CUST_07638,2024-07-22,Email Marketing,ad_click,0.1
CUST_07638,2024-07-27,Facebook Ads,website_visit,1.8
CUST_07638,2024-08-02,Facebook Ads,ad_click,1.8
CUST_07638,2024-08-13,Google Ads,email_open,2.5
CUST_07638,2024-09-27,Organic Search,website_visit,0.0
CUST_07638,2024-07-22,Facebook Ads,ad_click,1.8
CUST_07638,2024-09-03,Google Ads,email_open,2.5
CUST_07638,2024-10-04,Organic Search,ad_click,0.0
CUST_07639,2024-09-14,Google Ads,ad_click,2.5
CUST_07639,2024-11-13,Email Marketing,website_visit,0.1
CUST_07639,2024-10-31,Facebook Ads,website_visit,1.8
CUST_07640,2024-10-16,Organic Search,website_visit,0.0
CUST_07640,2024-10-22,Content Marketing,content_view,0.3
CUST_07640,2024-10-02,LinkedIn Ads,content_view,4.0
CUST_07640,2024-11-06,Facebook Ads,content_view,1.8
CUST_07640,2024-09-11,Email Marketing,content_view,0.1
CUST_07640,2024-09-18,Facebook Ads,ad_click,1.8
CUST_07641,2024-08-19,Google Ads,content_view,2.5
CUST_07641,2024-09-09,Email Marketing,content_view,0.1
CUST_07641,2024-07-19,LinkedIn Ads,website_visit,4.0
CUST_07641,2024-08-25,Google Ads,ad_click,2.5
CUST_07641,2024-08-24,Organic Search,content_view,0.0
CUST_07642,2023-04-16,Google Ads,email_open,2.5
CUST_07642,2023-05-07,Google Ads,content_view,2.5
CUST_07642,2023-06-29,Email Marketing,ad_click,0.1
CUST_07642,2023-04-16,LinkedIn Ads,ad_click,4.0
CUST_07642,2023-07-10,LinkedIn Ads,email_open,4.0
CUST_07642,2023-07-12,Google Ads,website_visit,2.5
CUST_07643,2024-01-31,Organic Search,email_open,0.0
CUST_07643,2024-03-11,Email Marketing,content_view,0.1
CUST_07643,2024-03-19,Google Ads,email_open,2.5
CUST_07643,2024-03-13,LinkedIn Ads,email_open,4.0
CUST_07644,2023-10-08,Organic Search,email_open,0.0
CUST_07644,2023-09-19,Google Ads,email_open,2.5
CUST_07644,2023-10-09,Email Marketing,content_view,0.1
CUST_07644,2023-08-27,Email Marketing,email_open,0.1
CUST_07644,2023-08-29,Facebook Ads,ad_click,1.8
CUST_07645,2023-05-03,LinkedIn Ads,website_visit,4.0
CUST_07645,2023-05-16,Email Marketing,website_visit,0.1
CUST_07645,2023-03-11,LinkedIn Ads,email_open,4.0
CUST_07645,2023-03-30,Content Marketing,content_view,0.3
CUST_07646,2023-06-30,Google Ads,email_open,2.5
CUST_07646,2023-05-04,Google Ads,email_open,2.5
CUST_07646,2023-05-08,Organic Search,content_view,0.0
CUST_07646,2023-07-02,Google Ads,website_visit,2.5
CUST_07647,2023-12-24,Organic Search,email_open,0.0
CUST_07647,2024-01-01,Facebook Ads,content_view,1.8
CUST_07647,2024-02-04,Google Ads,email_open,2.5
CUST_07647,2024-03-05,Facebook Ads,ad_click,1.8
CUST_07647,2024-03-12,Email Marketing,ad_click,0.1
CUST_07648,2023-06-18,LinkedIn Ads,email_open,4.0
CUST_07648,2023-05-26,LinkedIn Ads,ad_click,4.0
CUST_07648,2023-07-18,Facebook Ads,content_view,1.8
CUST_07649,2024-08-30,Organic Search,website_visit,0.0
CUST_07649,2024-09-25,Facebook Ads,email_open,1.8
CUST_07649,2024-07-11,Facebook Ads,website_visit,1.8
CUST_07649,2024-09-09,Content Marketing,content_view,0.3
CUST_07650,2024-02-13,Facebook Ads,email_open,1.8
CUST_07650,2024-02-16,Email Marketing,website_visit,0.1
CUST_07650,2024-02-25,Organic Search,content_view,0.0
CUST_07650,2023-12-30,Email Marketing,email_open,0.1
CUST_07650,2023-12-29,Organic Search,email_open,0.0
CUST_07650,2024-02-27,Organic Search,email_open,0.0
CUST_07650,2024-03-07,Google Ads,website_visit,2.5
CUST_07651,2024-10-04,Google Ads,content_view,2.5
CUST_07651,2024-12-10,Email Marketing,website_visit,0.1
CUST_07651,2024-12-06,Organic Search,ad_click,0.0
CUST_07651,2024-10-22,Email Marketing,email_open,0.1
CUST_07651,2024-11-23,Facebook Ads,website_visit,1.8
CUST_07652,2024-02-02,LinkedIn Ads,website_visit,4.0
CUST_07652,2024-02-18,Content Marketing,website_visit,0.3
CUST_07652,2024-02-15,Organic Search,content_view,0.0
CUST_07653,2024-04-09,Email Marketing,ad_click,0.1
CUST_07653,2024-03-26,Email Marketing,website_visit,0.1
CUST_07653,2024-02-04,Email Marketing,email_open,0.1
CUST_07653,2024-03-12,Email Marketing,email_open,0.1
CUST_07653,2024-03-22,Content Marketing,ad_click,0.3
CUST_07653,2024-04-06,Organic Search,content_view,0.0
CUST_07653,2024-02-15,Content Marketing,ad_click,0.3
CUST_07653,2024-03-06,Content Marketing,content_view,0.3
CUST_07654,2023-05-18,Organic Search,content_view,0.0
CUST_07654,2023-07-20,Content Marketing,website_visit,0.3
CUST_07654,2023-06-17,Organic Search,website_visit,0.0
CUST_07655,2024-01-22,Facebook Ads,ad_click,1.8
CUST_07655,2024-03-20,Google Ads,website_visit,2.5
CUST_07655,2024-02-08,Email Marketing,website_visit,0.1
CUST_07655,2024-03-20,Facebook Ads,content_view,1.8
CUST_07655,2024-02-17,Organic Search,ad_click,0.0
CUST_07655,2024-03-14,Facebook Ads,ad_click,1.8
CUST_07655,2024-03-23,Google Ads,website_visit,2.5
CUST_07656,2024-02-28,Google Ads,ad_click,2.5
CUST_07656,2024-02-03,Google Ads,email_open,2.5
CUST_07656,2024-02-10,Email Marketing,website_visit,0.1
CUST_07656,2024-02-22,Facebook Ads,email_open,1.8
CUST_07656,2024-01-01,Content Marketing,email_open,0.3
CUST_07657,2024-02-21,Organic Search,email_open,0.0
CUST_07657,2024-04-08,Content Marketing,content_view,0.3
CUST_07657,2024-03-01,LinkedIn Ads,content_view,4.0
CUST_07658,2023-06-30,Facebook Ads,ad_click,1.8
CUST_07658,2023-05-14,Content Marketing,ad_click,0.3
CUST_07658,2023-05-20,Google Ads,ad_click,2.5
CUST_07658,2023-05-08,Facebook Ads,website_visit,1.8
CUST_07658,2023-04-23,Google Ads,content_view,2.5
CUST_07658,2023-06-11,Facebook Ads,content_view,1.8
CUST_07659,2023-09-05,Content Marketing,content_view,0.3
CUST_07659,2023-08-10,Organic Search,ad_click,0.0
CUST_07659,2023-08-03,LinkedIn Ads,content_view,4.0
CUST_07659,2023-07-15,Google Ads,email_open,2.5
CUST_07659,2023-09-27,Organic Search,content_view,0.0
CUST_07659,2023-09-21,Google Ads,email_open,2.5
CUST_07659,2023-07-08,Email Marketing,content_view,0.1
CUST_07659,2023-08-08,Google Ads,email_open,2.5
CUST_07660,2023-06-03,Organic Search,website_visit,0.0
CUST_07660,2023-08-10,Content Marketing,website_visit,0.3
CUST_07660,2023-08-10,LinkedIn Ads,website_visit,4.0
CUST_07660,2023-07-14,Facebook Ads,email_open,1.8
CUST_07660,2023-08-04,Email Marketing,website_visit,0.1
CUST_07660,2023-08-08,Organic Search,ad_click,0.0
CUST_07661,2024-05-13,Email Marketing,email_open,0.1
CUST_07661,2024-05-26,LinkedIn Ads,ad_click,4.0
CUST_07661,2024-06-07,Google Ads,website_visit,2.5
CUST_07661,2024-06-03,LinkedIn Ads,ad_click,4.0
CUST_07661,2024-06-03,Email Marketing,website_visit,0.1
CUST_07662,2024-04-19,Google Ads,content_view,2.5
CUST_07662,2024-04-04,Organic Search,website_visit,0.0
CUST_07662,2024-03-16,Google Ads,email_open,2.5
CUST_07663,2023-03-02,Content Marketing,website_visit,0.3
CUST_07663,2023-04-08,Facebook Ads,content_view,1.8
CUST_07663,2023-03-17,Email Marketing,email_open,0.1
CUST_07664,2023-02-28,Email Marketing,content_view,0.1
CUST_07664,2023-04-16,LinkedIn Ads,content_view,4.0
CUST_07664,2023-02-18,Organic Search,content_view,0.0
CUST_07664,2023-03-24,Facebook Ads,content_view,1.8
CUST_07664,2023-04-09,Email Marketing,email_open,0.1
CUST_07664,2023-02-17,Google Ads,email_open,2.5
CUST_07664,2023-02-19,Email Marketing,email_open,0.1
CUST_07664,2023-02-25,Organic Search,ad_click,0.0
CUST_07665,2024-06-24,Google Ads,content_view,2.5
CUST_07665,2024-08-19,Google Ads,ad_click,2.5
CUST_07665,2024-06-23,Content Marketing,ad_click,0.3
CUST_07665,2024-07-03,LinkedIn Ads,content_view,4.0
CUST_07665,2024-06-16,Content Marketing,content_view,0.3
CUST_07665,2024-06-15,Google Ads,website_visit,2.5
CUST_07666,2024-03-13,Organic Search,website_visit,0.0
CUST_07666,2024-02-06,Email Marketing,email_open,0.1
CUST_07666,2024-03-19,LinkedIn Ads,ad_click,4.0
CUST_07666,2024-02-20,Google Ads,website_visit,2.5
CUST_07666,2024-02-05,Email Marketing,email_open,0.1
CUST_07666,2024-01-16,Facebook Ads,ad_click,1.8
CUST_07666,2024-02-03,Email Marketing,content_view,0.1
CUST_07667,2023-11-29,Google Ads,ad_click,2.5
CUST_07667,2023-10-20,Facebook Ads,content_view,1.8
CUST_07667,2023-11-15,Organic Search,ad_click,0.0
CUST_07667,2023-11-02,Google Ads,content_view,2.5
CUST_07667,2023-12-08,Organic Search,content_view,0.0
CUST_07667,2023-10-13,Facebook Ads,email_open,1.8
CUST_07667,2023-10-27,Organic Search,ad_click,0.0
CUST_07667,2023-10-22,Organic Search,website_visit,0.0
CUST_07668,2024-03-10,Organic Search,website_visit,0.0
CUST_07668,2024-02-28,Email Marketing,email_open,0.1
CUST_07668,2023-12-14,Email Marketing,email_open,0.1
CUST_07668,2023-12-18,LinkedIn Ads,website_visit,4.0
CUST_07668,2023-12-18,Organic Search,website_visit,0.0
CUST_07668,2024-01-12,Facebook Ads,ad_click,1.8
CUST_07668,2024-02-04,Email Marketing,content_view,0.1
CUST_07669,2023-10-04,Google Ads,ad_click,2.5
CUST_07669,2023-07-27,Organic Search,ad_click,0.0
CUST_07669,2023-08-03,Facebook Ads,email_open,1.8
CUST_07669,2023-08-28,Google Ads,email_open,2.5
CUST_07669,2023-08-22,Google Ads,ad_click,2.5
CUST_07670,2023-12-10,Facebook Ads,website_visit,1.8
CUST_07670,2023-12-03,LinkedIn Ads,email_open,4.0
CUST_07670,2023-12-01,Facebook Ads,content_view,1.8
CUST_07670,2023-12-17,Google Ads,content_view,2.5
CUST_07670,2023-12-22,Organic Search,content_view,0.0
CUST_07670,2024-01-21,Facebook Ads,email_open,1.8
CUST_07670,2023-11-28,Email Marketing,ad_click,0.1
CUST_07671,2024-03-31,Google Ads,email_open,2.5
CUST_07671,2024-04-09,Google Ads,email_open,2.5
CUST_07671,2024-03-28,Google Ads,content_view,2.5
CUST_07671,2024-03-21,Google Ads,email_open,2.5
CUST_07671,2024-04-16,Organic Search,email_open,0.0
CUST_07671,2024-03-11,Google Ads,email_open,2.5
CUST_07671,2024-03-18,Organic Search,website_visit,0.0
CUST_07672,2023-08-24,LinkedIn Ads,ad_click,4.0
CUST_07672,2023-08-10,Facebook Ads,email_open,1.8
CUST_07672,2023-08-14,Content Marketing,ad_click,0.3
CUST_07672,2023-09-17,LinkedIn Ads,content_view,4.0
CUST_07672,2023-09-08,Google Ads,website_visit,2.5
CUST_07672,2023-08-17,Organic Search,ad_click,0.0
CUST_07672,2023-09-24,Content Marketing,website_visit,0.3
CUST_07673,2023-01-05,Google Ads,website_visit,2.5
CUST_07673,2022-11-13,Content Marketing,content_view,0.3
CUST_07673,2022-12-05,Email Marketing,ad_click,0.1
CUST_07673,2022-10-17,Google Ads,content_view,2.5
CUST_07674,2023-08-24,LinkedIn Ads,content_view,4.0
CUST_07674,2023-11-01,LinkedIn Ads,content_view,4.0
CUST_07674,2023-10-13,Google Ads,ad_click,2.5
CUST_07674,2023-10-31,LinkedIn Ads,content_view,4.0
CUST_07674,2023-09-03,Facebook Ads,email_open,1.8
CUST_07675,2023-11-14,Email Marketing,website_visit,0.1
CUST_07675,2023-12-22,Organic Search,website_visit,0.0
CUST_07675,2024-01-04,Facebook Ads,email_open,1.8
CUST_07675,2023-11-25,LinkedIn Ads,website_visit,4.0
CUST_07675,2023-12-31,Google Ads,email_open,2.5
CUST_07676,2023-02-19,Google Ads,ad_click,2.5
CUST_07676,2023-02-03,Organic Search,website_visit,0.0
CUST_07676,2023-02-06,Content Marketing,website_visit,0.3
CUST_07677,2024-03-26,Facebook Ads,website_visit,1.8
CUST_07677,2024-03-17,Facebook Ads,ad_click,1.8
CUST_07677,2024-03-04,Organic Search,website_visit,0.0
CUST_07677,2024-03-21,Email Marketing,website_visit,0.1
CUST_07677,2024-02-10,Content Marketing,ad_click,0.3
CUST_07678,2023-04-16,Content Marketing,email_open,0.3
CUST_07678,2023-04-07,Google Ads,website_visit,2.5
CUST_07678,2023-05-16,Organic Search,website_visit,0.0
CUST_07678,2023-03-16,Organic Search,email_open,0.0
CUST_07679,2023-02-24,Facebook Ads,website_visit,1.8
CUST_07679,2023-01-06,Facebook Ads,ad_click,1.8
CUST_07679,2023-01-26,Google Ads,website_visit,2.5
CUST_07680,2023-01-25,Google Ads,content_view,2.5
CUST_07680,2023-01-01,Content Marketing,ad_click,0.3
CUST_07680,2022-11-24,Email Marketing,website_visit,0.1
CUST_07680,2022-11-23,Email Marketing,website_visit,0.1
CUST_07680,2023-01-25,Email Marketing,website_visit,0.1
CUST_07680,2023-01-28,Google Ads,email_open,2.5
CUST_07681,2023-04-25,Email Marketing,ad_click,0.1
CUST_07681,2023-05-28,Facebook Ads,website_visit,1.8
CUST_07681,2023-06-06,LinkedIn Ads,content_view,4.0
CUST_07682,2024-05-14,Email Marketing,ad_click,0.1
CUST_07682,2024-07-17,Organic Search,ad_click,0.0
CUST_07682,2024-06-18,Email Marketing,ad_click,0.1
CUST_07683,2022-11-08,Google Ads,website_visit,2.5
CUST_07683,2022-10-30,Organic Search,ad_click,0.0
CUST_07683,2022-11-04,Google Ads,email_open,2.5
CUST_07683,2022-12-31,Organic Search,ad_click,0.0
CUST_07683,2022-12-07,Facebook Ads,content_view,1.8
CUST_07684,2024-02-14,Google Ads,content_view,2.5
CUST_07684,2024-02-27,Content Marketing,website_visit,0.3
CUST_07684,2024-02-15,Content Marketing,website_visit,0.3
CUST_07685,2024-02-17,Email Marketing,email_open,0.1
CUST_07685,2024-01-26,Google Ads,email_open,2.5
CUST_07685,2023-12-01,Google Ads,email_open,2.5
CUST_07686,2024-08-10,LinkedIn Ads,ad_click,4.0
CUST_07686,2024-09-03,Content Marketing,ad_click,0.3
CUST_07686,2024-10-10,Facebook Ads,website_visit,1.8
CUST_07687,2023-12-17,Google Ads,website_visit,2.5
CUST_07687,2023-10-18,Google Ads,website_visit,2.5
CUST_07687,2023-12-14,Organic Search,website_visit,0.0
CUST_07687,2023-12-04,Google Ads,website_visit,2.5
CUST_07687,2023-12-01,Email Marketing,website_visit,0.1
CUST_07688,2024-09-08,Google Ads,email_open,2.5
CUST_07688,2024-09-19,Email Marketing,content_view,0.1
CUST_07688,2024-10-12,Facebook Ads,email_open,1.8
CUST_07688,2024-10-03,Organic Search,content_view,0.0
CUST_07689,2022-12-01,Google Ads,content_view,2.5
CUST_07689,2023-01-04,Google Ads,email_open,2.5
CUST_07689,2022-12-11,Google Ads,content_view,2.5
CUST_07689,2023-02-06,Facebook Ads,email_open,1.8
CUST_07689,2023-01-03,Organic Search,ad_click,0.0
CUST_07689,2022-12-26,Content Marketing,website_visit,0.3
CUST_07690,2024-06-04,Organic Search,ad_click,0.0
CUST_07690,2024-07-11,Organic Search,ad_click,0.0
CUST_07690,2024-05-04,Organic Search,ad_click,0.0
CUST_07690,2024-05-08,Google Ads,email_open,2.5
CUST_07690,2024-07-11,LinkedIn Ads,email_open,4.0
CUST_07690,2024-05-18,Content Marketing,ad_click,0.3
CUST_07690,2024-05-27,Content Marketing,email_open,0.3
CUST_07691,2024-07-02,Organic Search,ad_click,0.0
CUST_07691,2024-07-07,Organic Search,email_open,0.0
CUST_07691,2024-07-04,Content Marketing,website_visit,0.3
CUST_07691,2024-06-20,Organic Search,content_view,0.0
CUST_07691,2024-08-22,Facebook Ads,website_visit,1.8
CUST_07691,2024-08-20,Organic Search,website_visit,0.0
CUST_07691,2024-07-05,Google Ads,email_open,2.5
CUST_07692,2024-04-07,Facebook Ads,content_view,1.8
CUST_07692,2024-04-14,Email Marketing,ad_click,0.1
CUST_07692,2024-02-25,Email Marketing,content_view,0.1
CUST_07692,2024-03-15,Google Ads,ad_click,2.5
CUST_07692,2024-03-10,Facebook Ads,website_visit,1.8
CUST_07692,2024-02-16,Google Ads,content_view,2.5
CUST_07693,2024-09-20,Google Ads,email_open,2.5
CUST_07693,2024-08-31,Content Marketing,content_view,0.3
CUST_07693,2024-09-02,Email Marketing,email_open,0.1
CUST_07693,2024-09-21,Organic Search,website_visit,0.0
CUST_07693,2024-10-19,Email Marketing,ad_click,0.1
CUST_07693,2024-10-18,LinkedIn Ads,email_open,4.0
CUST_07693,2024-10-28,Facebook Ads,website_visit,1.8
CUST_07694,2024-06-27,Google Ads,email_open,2.5
CUST_07694,2024-05-25,Google Ads,ad_click,2.5
CUST_07694,2024-04-19,LinkedIn Ads,ad_click,4.0
CUST_07694,2024-07-06,Facebook Ads,ad_click,1.8
CUST_07694,2024-05-13,LinkedIn Ads,website_visit,4.0
CUST_07694,2024-05-17,Email Marketing,website_visit,0.1
CUST_07694,2024-05-19,Organic Search,website_visit,0.0
CUST_07694,2024-04-23,Organic Search,ad_click,0.0
CUST_07695,2023-09-06,Facebook Ads,email_open,1.8
CUST_07695,2023-08-11,Email Marketing,content_view,0.1
CUST_07695,2023-07-26,LinkedIn Ads,email_open,4.0
CUST_07695,2023-08-24,Google Ads,email_open,2.5
CUST_07695,2023-08-03,LinkedIn Ads,ad_click,4.0
CUST_07695,2023-08-26,Google Ads,content_view,2.5
CUST_07695,2023-09-03,LinkedIn Ads,ad_click,4.0
CUST_07695,2023-08-23,Email Marketing,website_visit,0.1
CUST_07696,2024-09-02,Facebook Ads,ad_click,1.8
CUST_07696,2024-07-26,Facebook Ads,website_visit,1.8
CUST_07696,2024-09-01,Content Marketing,email_open,0.3
CUST_07696,2024-10-03,LinkedIn Ads,ad_click,4.0
CUST_07696,2024-09-12,Organic Search,ad_click,0.0
CUST_07696,2024-10-05,Content Marketing,email_open,0.3
CUST_07697,2024-06-28,Content Marketing,content_view,0.3
CUST_07697,2024-08-10,Facebook Ads,website_visit,1.8
CUST_07697,2024-08-18,Google Ads,email_open,2.5
CUST_07697,2024-08-06,Organic Search,website_visit,0.0
CUST_07697,2024-09-07,Facebook Ads,ad_click,1.8
CUST_07697,2024-06-28,Google Ads,email_open,2.5
CUST_07698,2024-10-10,LinkedIn Ads,email_open,4.0
CUST_07698,2024-08-31,LinkedIn Ads,content_view,4.0
CUST_07698,2024-10-08,Google Ads,email_open,2.5
CUST_07698,2024-10-12,Organic Search,website_visit,0.0
CUST_07698,2024-10-14,Facebook Ads,email_open,1.8
CUST_07698,2024-10-17,Facebook Ads,email_open,1.8
CUST_07698,2024-10-31,Email Marketing,website_visit,0.1
CUST_07698,2024-10-19,Google Ads,content_view,2.5
CUST_07699,2024-09-11,LinkedIn Ads,website_visit,4.0
CUST_07699,2024-08-01,Email Marketing,content_view,0.1
CUST_07699,2024-08-29,Email Marketing,ad_click,0.1
CUST_07699,2024-08-17,Organic Search,email_open,0.0
CUST_07699,2024-08-19,Google Ads,content_view,2.5
CUST_07699,2024-09-26,Facebook Ads,content_view,1.8
CUST_07699,2024-09-24,Organic Search,content_view,0.0
CUST_07699,2024-09-23,Facebook Ads,email_open,1.8
CUST_07700,2023-01-15,Google Ads,website_visit,2.5
CUST_07700,2023-02-01,Email Marketing,content_view,0.1
CUST_07700,2023-02-15,Email Marketing,website_visit,0.1
CUST_07700,2022-12-17,Organic Search,email_open,0.0
CUST_07700,2022-12-04,Facebook Ads,email_open,1.8
CUST_07700,2022-12-31,Google Ads,ad_click,2.5
CUST_07701,2024-08-04,Email Marketing,ad_click,0.1
CUST_07701,2024-08-24,Content Marketing,email_open,0.3
CUST_07701,2024-08-06,Facebook Ads,content_view,1.8
CUST_07701,2024-07-24,Content Marketing,email_open,0.3
CUST_07701,2024-07-04,Facebook Ads,content_view,1.8
CUST_07701,2024-08-18,Google Ads,email_open,2.5
CUST_07701,2024-06-17,Google Ads,email_open,2.5
CUST_07702,2022-12-04,Google Ads,website_visit,2.5
CUST_07702,2022-11-22,Organic Search,website_visit,0.0
CUST_07702,2022-11-29,Content Marketing,website_visit,0.3
CUST_07702,2023-01-01,Facebook Ads,ad_click,1.8
CUST_07702,2022-12-08,Organic Search,content_view,0.0
CUST_07702,2022-11-01,Facebook Ads,content_view,1.8
CUST_07703,2023-08-14,Organic Search,website_visit,0.0
CUST_07703,2023-09-14,Content Marketing,ad_click,0.3
CUST_07703,2023-08-19,Email Marketing,ad_click,0.1
CUST_07703,2023-08-21,Facebook Ads,email_open,1.8
CUST_07703,2023-08-26,Google Ads,email_open,2.5
CUST_07704,2024-04-03,Facebook Ads,ad_click,1.8
CUST_07704,2024-04-06,Google Ads,content_view,2.5
CUST_07704,2024-05-04,Content Marketing,email_open,0.3
CUST_07704,2024-03-08,Email Marketing,email_open,0.1
CUST_07704,2024-03-31,Facebook Ads,content_view,1.8
CUST_07704,2024-03-15,Facebook Ads,email_open,1.8
CUST_07705,2023-11-09,Organic Search,ad_click,0.0
CUST_07705,2023-10-28,Content Marketing,website_visit,0.3
CUST_07705,2023-08-26,Organic Search,email_open,0.0
CUST_07705,2023-10-23,Google Ads,email_open,2.5
CUST_07705,2023-10-05,Organic Search,website_visit,0.0
CUST_07705,2023-08-29,Google Ads,ad_click,2.5
CUST_07706,2023-05-27,Google Ads,email_open,2.5
CUST_07706,2023-05-17,Facebook Ads,email_open,1.8
CUST_07706,2023-06-03,Facebook Ads,content_view,1.8
CUST_07706,2023-04-04,Google Ads,website_visit,2.5
CUST_07706,2023-03-28,Content Marketing,content_view,0.3
CUST_07706,2023-05-22,Organic Search,content_view,0.0
CUST_07707,2024-02-19,Google Ads,email_open,2.5
CUST_07707,2024-02-15,Email Marketing,email_open,0.1
CUST_07707,2024-02-20,Google Ads,email_open,2.5
CUST_07707,2024-02-23,Facebook Ads,email_open,1.8
CUST_07707,2024-04-18,LinkedIn Ads,email_open,4.0
CUST_07707,2024-02-26,Google Ads,content_view,2.5
CUST_07707,2024-02-29,Content Marketing,email_open,0.3
CUST_07708,2022-10-27,Email Marketing,content_view,0.1
CUST_07708,2022-11-16,Content Marketing,ad_click,0.3
CUST_07708,2022-10-22,Email Marketing,website_visit,0.1
CUST_07708,2022-12-19,LinkedIn Ads,email_open,4.0
CUST_07708,2022-12-09,Email Marketing,email_open,0.1
CUST_07708,2022-12-20,Google Ads,content_view,2.5
CUST_07708,2022-12-08,Email Marketing,website_visit,0.1
CUST_07708,2022-11-13,Content Marketing,email_open,0.3
CUST_07709,2023-03-13,Email Marketing,email_open,0.1
